,sentence_num,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
0,0,It,0.4,38.1,64.9,64.9,41.9,0.3,0.1,0.1
1,0,is,0.4,75.6,75.6,75.6,75.6,0.4,0.0,0.0
2,0,only,1.0,170.2,198.3,198.3,177.15,0.9,0.1,0.1
3,0,a,0.3,46.6,46.6,46.6,46.6,0.3,0.0,0.0
4,0,"ceasefire,",0.7,97.4,116.4,133.7,99.75,0.5,0.2,0.2
5,0,with,0.7,116.8,140.1,140.1,118.85,0.6,0.1,0.1
6,0,the,0.2,43.5,43.5,43.5,43.5,0.2,0.0,0.0
7,0,substantive,2.0,201.0,294.8,401.6,203.01666666666668,1.0,1.0,0.8
8,0,negotiations,1.2,227.0,250.7,265.3,226.25,1.0,0.2,0.2
9,0,yet,0.3,35.0,49.7,49.7,33.7,0.2,0.1,0.1
10,0,to,0.5,76.8,76.8,104.2,81.45,0.4,0.1,0.1
11,0,take,1.1,178.9,203.8,203.8,172.65,0.9,0.2,0.2
12,0,"place,",0.5,86.0,86.0,86.0,86.0,0.5,0.0,0.0
13,0,but,0.3,47.7,65.3,65.3,45.8,0.2,0.1,0.1
14,0,it,0.6,123.3,146.1,131.3,131.3,0.6,0.0,0.0
15,0,is,0.4,51.0,51.0,51.0,51.0,0.4,0.0,0.0
16,0,permanent,0.5,87.0,87.0,87.0,87.0,0.5,0.0,0.0
17,0,and,0.1,22.0,22.0,22.0,22.0,0.1,0.0,0.0
18,0,it,0.7,146.0,146.0,138.0,138.0,0.7,0.0,0.0
19,0,includes,1.3,216.4,216.4,301.0,209.5333333333333,0.9,0.4,0.3
20,0,provisions,2.1,194.3,313.5,411.9,185.91666666666666,0.9,1.2,0.7
21,0,to,0.2,22.0,22.0,37.0,18.5,0.1,0.1,0.1
22,0,protect,1.2,169.9,203.0,239.0,159.73333333333332,0.8,0.4,0.3
23,0,civilians,1.3,167.1,241.0,272.4,176.05,0.8,0.5,0.4
24,0,from,0.4,73.0,90.7,120.1,75.36666666666666,0.2,0.2,0.1
25,0,the,0.5,105.9,105.9,105.9,105.9,0.5,0.0,0.0
26,0,Tamil,1.1,171.7,210.7,258.2,174.51666666666665,0.7,0.4,0.3
27,0,Tigers',1.2,185.9,229.0,247.9,185.15,0.9,0.3,0.2
28,0,extortion,1.8,177.3,301.8,377.0,213.0083333333333,1.0,0.8,0.5
29,0,rackets,1.8,179.0,245.7,380.8,219.66666666666666,1.0,0.8,0.5
30,0,and,0.6,99.2,99.2,109.2,94.05,0.5,0.1,0.1
31,0,press,0.9,158.0,158.0,158.0,158.0,0.9,0.0,0.0
32,0,gangs.,1.0,164.7,164.7,177.7,160.5,0.9,0.1,0.1
33,1,Roly,1.5,190.1,249.2,329.4,195.15,0.9,0.6,0.5
34,1,"Keating,",2.3,198.4,270.5,511.8,218.6690476190476,0.9,1.4,0.4
35,1,the,0.2,36.0,36.0,36.0,36.0,0.2,0.0,0.0
36,1,corporation's,1.7,255.2,380.0,399.3,236.15,0.9,0.8,0.6
37,1,doyen,1.3,180.9,218.3,276.2,194.16666666666666,0.9,0.4,0.3
38,1,of,0.1,23.5,23.5,23.5,23.5,0.1,0.0,0.0
39,1,arts,1.2,222.9,244.1,267.9,215.05,0.9,0.3,0.3
40,1,who,0.3,44.6,44.6,44.6,44.6,0.3,0.0,0.0
41,1,became,0.5,76.0,96.3,96.3,74.0,0.4,0.1,0.1
42,1,Four's,0.8,146.9,163.7,163.7,142.0,0.7,0.1,0.1
43,1,first,0.8,121.7,173.5,173.5,133.2,0.6,0.2,0.2
44,1,controller,1.0,223.2,223.2,231.4,223.95,0.9,0.1,0.1
45,1,in,0.1,6.0,6.0,6.0,6.0,0.1,0.0,0.0
46,1,the,0.9,135.2,135.2,157.8,131.06666666666666,0.7,0.2,0.1
