,sentence_num,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
0,0,``13,0.18181818181818185,18.90909090909091,18.90909090909091,18.90909090909091,18.90909090909091,0.18181818181818185,0.0,0.0
1,0,Conversations'',2.5454545454545454,114.9090909090909,226.72727272727272,305.72727272727275,118.130303030303,1.0,1.5454545454545454,0.8181818181818182
2,0,holds,1.181818181818182,118.72727272727272,118.72727272727272,141.1818181818182,117.86363636363636,1.0,0.18181818181818185,0.18181818181818185
3,0,its,0.9090909090909092,68.63636363636364,68.63636363636364,132.36363636363637,78.95454545454545,0.5454545454545454,0.3636363636363637,0.3636363636363637
4,0,goodwill,2.4545454545454546,105.72727272727272,125.27272727272728,288.3636363636364,114.34848484848484,1.0,1.4545454545454546,0.7272727272727273
5,0,"close,",1.4545454545454546,100.0909090909091,127.36363636363636,194.0,116.83333333333334,0.9090909090909092,0.5454545454545454,0.4545454545454545
6,0,but,0.8181818181818182,80.36363636363636,80.36363636363636,91.72727272727272,80.27272727272727,0.7272727272727273,0.09090909090909093,0.09090909090909093
7,0,is,0.6363636363636364,61.0,61.0,71.72727272727273,61.04545454545455,0.5454545454545454,0.09090909090909093,0.09090909090909093
8,0,relatively,1.2727272727272727,107.72727272727272,144.8181818181818,154.0909090909091,116.72727272727272,0.9090909090909092,0.3636363636363637,0.3636363636363637
9,0,slow,1.0909090909090908,108.0,115.72727272727272,126.9090909090909,108.8181818181818,0.9090909090909092,0.18181818181818185,0.18181818181818185
10,0,to,0.6363636363636364,57.27272727272727,63.90909090909091,63.90909090909091,53.72727272727273,0.5454545454545454,0.09090909090909093,0.09090909090909093
11,0,come,1.4545454545454546,116.0909090909091,135.45454545454547,180.0909090909091,114.45454545454544,0.9090909090909092,0.5454545454545454,0.3636363636363637
12,0,to,0.3636363636363637,41.36363636363637,41.36363636363637,41.36363636363637,41.36363636363637,0.3636363636363637,0.0,0.0
13,0,the,1.0909090909090908,75.0,75.0,131.0909090909091,79.42424242424244,0.6363636363636364,0.4545454545454545,0.3636363636363637
14,0,point.,0.7272727272727273,47.72727272727273,75.0,75.0,46.56060606060607,0.4545454545454545,0.2727272727272727,0.18181818181818185
15,1,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,"stupid,",1.9166666666666667,100.91666666666669,128.91666666666666,250.5,111.28611111111113,0.8333333333333334,1.0833333333333333,0.5
17,1,derivative,4.416666666666667,129.91666666666666,276.3333333333333,600.75,132.18055555555554,1.0,3.4166666666666665,0.9166666666666666
18,1,horror,2.0,117.0,117.0,243.83333333333331,124.075,1.0,1.0,0.6666666666666666
19,1,film,0.6666666666666666,74.91666666666667,74.91666666666667,81.16666666666667,75.0,0.5833333333333334,0.08333333333333333,0.08333333333333333
