,sentence_num,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
0,0,Although,1.4,218.4,257.9,278.3,213.825,1.0,0.4,0.2
1,0,it,0.2,40.4,40.4,40.4,40.4,0.2,0.0,0.0
2,0,is,0.3,68.3,68.3,68.3,68.3,0.3,0.0,0.0
3,0,right,1.2,141.3,173.0,173.0,130.5,0.9,0.3,0.3
4,0,that,0.5,78.0,78.0,78.0,78.0,0.5,0.0,0.0
5,0,ministers,0.4,88.3,88.3,88.3,88.3,0.4,0.0,0.0
6,0,should,0.5,109.6,109.6,109.6,109.6,0.5,0.0,0.0
7,0,spend,0.6,140.4,140.4,140.4,140.4,0.6,0.0,0.0
8,0,so,0.2,32.3,32.3,32.3,32.3,0.2,0.0,0.0
9,0,much,0.7,136.9,149.6,149.6,134.25,0.6,0.1,0.1
10,0,of,0.5,96.5,96.5,96.5,96.5,0.5,0.0,0.0
11,0,their,0.7,128.5,128.5,128.5,128.5,0.7,0.0,0.0
12,0,time,0.7,131.5,131.5,131.5,131.5,0.7,0.0,0.0
13,0,and,0.4,69.3,69.3,69.3,69.3,0.4,0.0,0.0
14,0,effort,1.0,183.5,199.7,199.7,182.05,0.9,0.1,0.1
15,0,on,0.2,35.9,35.9,35.9,35.9,0.2,0.0,0.0
16,0,setting,0.8,125.9,144.7,144.7,128.0,0.7,0.1,0.1
17,0,targets,0.8,182.7,182.7,182.7,182.7,0.8,0.0,0.0
18,0,and,0.7,63.3,95.2,95.2,59.25,0.5,0.2,0.2
19,0,rating,0.5,82.1,100.6,100.6,76.95,0.4,0.1,0.1
20,0,performance,0.6,88.4,127.7,127.7,86.3,0.4,0.2,0.2
21,0,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,our,0.4,86.0,86.0,86.0,86.0,0.4,0.0,0.0
23,0,schools,0.6,132.1,132.1,132.1,132.1,0.6,0.0,0.0
24,0,and,0.2,17.6,17.6,17.6,17.6,0.2,0.0,0.0
25,0,"hospitals,",0.7,136.7,136.7,136.7,136.7,0.7,0.0,0.0
26,0,there,0.7,107.1,107.1,128.8,109.2,0.6,0.1,0.1
27,0,has,0.3,68.7,68.7,68.7,68.7,0.3,0.0,0.0
28,0,long,0.9,116.9,137.4,183.1,109.9,0.5,0.4,0.3
29,0,been,0.8,136.8,152.1,152.1,123.2,0.7,0.1,0.1
30,0,the,0.6,104.8,104.8,138.9,108.8,0.5,0.1,0.1
31,0,feeling,0.7,146.5,146.5,146.5,146.5,0.7,0.0,0.0
32,0,that,0.7,95.0,112.2,112.2,100.45,0.6,0.1,0.1
33,0,social,0.9,136.0,152.6,152.6,140.9,0.8,0.1,0.1
34,0,services,1.1,157.2,191.2,191.2,160.7,0.9,0.2,0.2
35,0,have,0.6,109.6,109.6,109.6,109.6,0.6,0.0,0.0
36,0,been,0.8,157.7,157.7,157.7,157.7,0.8,0.0,0.0
37,0,very,0.7,133.8,133.8,133.8,133.8,0.7,0.0,0.0
38,0,much,0.7,139.6,139.6,139.6,139.6,0.7,0.0,0.0
39,0,a,0.2,31.5,31.5,31.5,31.5,0.2,0.0,0.0
40,0,'Cinderella',1.8,241.6,373.3,396.1,232.25,1.0,0.8,0.7
41,0,public,1.0,184.7,197.2,197.2,184.05,0.9,0.1,0.1
42,0,service.,1.3,127.1,182.4,212.9,130.31666666666666,0.8,0.5,0.4
43,1,Instead,0.7,124.3,131.4,131.4,119.75,0.6,0.1,0.1
44,1,of,0.3,79.6,79.6,79.6,79.6,0.3,0.0,0.0
45,1,painting,1.4,198.0,235.3,250.9,190.925,1.0,0.4,0.2
46,1,out,0.5,82.6,82.6,82.6,82.6,0.5,0.0,0.0
47,1,"anachronism,",3.0,220.7,513.4,767.1,244.63000000000002,0.9,2.1,0.7
48,1,he,0.4,102.2,102.2,102.2,102.2,0.4,0.0,0.0
49,1,used,0.9,135.0,170.6,170.6,134.2,0.7,0.2,0.2
50,1,the,0.4,77.5,77.5,77.5,77.5,0.4,0.0,0.0
51,1,technology,1.1,214.9,232.1,232.1,213.45,1.0,0.1,0.1
52,1,to,0.4,48.6,48.6,48.6,48.6,0.4,0.0,0.0
53,1,paint,0.4,40.0,40.0,70.7,50.15,0.3,0.1,0.1
54,1,in,0.8,113.5,121.1,190.3,114.4,0.5,0.3,0.1
55,1,period.,1.5,197.4,249.4,348.6,195.33333333333331,0.8,0.7,0.6
56,2,Today's,1.1,147.1,147.1,189.2,157.65,0.9,0.2,0.2
57,2,Cosmo,0.5,99.8,99.8,99.8,99.8,0.5,0.0,0.0
58,2,is,0.5,64.7,64.7,64.7,64.7,0.5,0.0,0.0
59,2,coarser,1.5,140.6,205.8,241.0,134.41666666666666,0.7,0.8,0.4
60,2,and,0.5,54.2,54.2,81.2,65.7,0.4,0.1,0.1
61,2,less,0.6,155.8,155.8,155.8,155.8,0.6,0.0,0.0
