,sentence_num,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
0,0,Showtime,2.5,113.08333333333331,187.5,304.3333333333333,113.39444444444445,0.9166666666666666,1.5833333333333333,0.8333333333333334
1,0,is,0.6666666666666666,81.08333333333333,81.08333333333333,91.41666666666669,77.875,0.5833333333333334,0.08333333333333333,0.08333333333333333
2,0,one,1.5,102.0,107.83333333333331,164.41666666666666,100.63333333333333,0.8333333333333334,0.6666666666666666,0.4166666666666667
3,0,of,1.1666666666666667,52.5,52.5,121.0,58.0,0.5833333333333334,0.5833333333333334,0.4166666666666667
4,0,the,0.75,68.83333333333333,68.83333333333333,74.66666666666667,68.79166666666667,0.6666666666666666,0.08333333333333333,0.08333333333333333
5,0,hapless,2.0,107.25,130.75,229.16666666666663,114.84027777777777,1.0,1.0,0.75
6,0,victims,2.1666666666666665,118.58333333333331,170.5,297.1666666666667,142.03472222222226,1.0,1.1666666666666667,0.5833333333333334
7,0,of,0.5,42.583333333333336,42.583333333333336,48.83333333333334,42.333333333333336,0.4166666666666667,0.08333333333333333,0.08333333333333333
8,0,the,0.5,70.33333333333333,70.33333333333333,70.33333333333333,70.33333333333333,0.5,0.0,0.0
9,0,arrogant,2.1666666666666665,125.66666666666669,148.41666666666666,272.4166666666667,111.25277777777781,0.9166666666666666,1.25,0.5833333333333334
10,0,``if,1.0,101.33333333333331,101.33333333333331,112.41666666666669,94.33333333333331,0.9166666666666666,0.08333333333333333,0.08333333333333333
11,0,we,0.4166666666666667,54.83333333333334,54.83333333333334,76.33333333333333,53.08333333333334,0.3333333333333333,0.08333333333333333,0.08333333333333333
12,0,put,0.9166666666666666,90.91666666666669,90.91666666666669,90.91666666666669,90.91666666666669,0.9166666666666666,0.0,0.0
13,0,together,1.9166666666666667,105.5,115.16666666666669,213.75,105.89583333333331,1.0,0.9166666666666666,0.75
14,0,a,0.3333333333333333,29.75,29.75,29.75,29.75,0.3333333333333333,0.0,0.0
15,0,wry,0.9166666666666666,97.25,103.91666666666669,117.83333333333331,94.66666666666669,0.75,0.16666666666666666,0.16666666666666666
16,0,white,1.75,169.83333333333334,208.75,269.5,165.97916666666666,1.0,0.75,0.4166666666666667
17,0,man,1.0,103.75,103.75,130.5,105.625,0.75,0.25,0.16666666666666666
18,0,and,0.6666666666666666,51.91666666666666,57.91666666666666,63.25,49.66666666666666,0.5,0.16666666666666666,0.16666666666666666
19,0,a,0.4166666666666667,46.33333333333334,46.33333333333334,46.33333333333334,46.33333333333334,0.4166666666666667,0.0,0.0
20,0,chatty,1.0,88.83333333333331,95.91666666666669,107.0,89.125,0.8333333333333334,0.16666666666666666,0.16666666666666666
21,0,black,1.25,80.66666666666667,90.58333333333331,129.33333333333334,75.54166666666667,0.75,0.5,0.25
22,0,man,1.0,57.5,70.33333333333333,101.16666666666669,55.83333333333334,0.5833333333333334,0.4166666666666667,0.3333333333333333
23,0,and,0.25,23.75,23.75,23.75,23.75,0.25,0.0,0.0
24,0,give,1.0,84.25,89.66666666666669,95.33333333333331,82.625,0.8333333333333334,0.16666666666666666,0.16666666666666666
25,0,them,1.0833333333333333,80.41666666666667,89.41666666666669,101.25,78.5,0.8333333333333334,0.25,0.25
26,0,"guns,",1.0,92.25,92.25,104.08333333333331,88.75,0.8333333333333334,0.16666666666666666,0.16666666666666666
27,0,the,0.3333333333333333,35.0,35.0,35.0,35.0,0.3333333333333333,0.0,0.0
28,0,movie,1.25,104.75,113.08333333333331,136.5,101.04166666666669,0.9166666666666666,0.3333333333333333,0.3333333333333333
29,0,will,0.75,62.25,62.25,81.08333333333333,63.125,0.5833333333333334,0.16666666666666666,0.16666666666666666
30,0,be,0.5,41.833333333333336,41.833333333333336,52.41666666666666,44.0,0.4166666666666667,0.08333333333333333,0.08333333333333333
31,0,funny'',0.9166666666666666,96.25,96.25,121.16666666666669,99.58333333333331,0.75,0.16666666666666666,0.16666666666666666
32,0,syndrome.,1.6666666666666667,114.25,155.5,202.33333333333331,106.36111111111109,0.9166666666666666,0.75,0.5
33,1,It,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1,never,1.3636363636363635,114.0,137.54545454545453,166.27272727272728,115.63636363636364,1.0,0.3636363636363637,0.3636363636363637
35,1,fails,1.9090909090909087,84.72727272727273,84.72727272727273,200.3636363636364,93.99242424242424,0.9090909090909092,1.0,0.7272727272727273
36,1,to,1.0909090909090908,94.27272727272728,94.27272727272728,123.27272727272728,91.0,0.8181818181818182,0.2727272727272727,0.2727272727272727
37,1,engage,3.0909090909090913,112.8181818181818,149.8181818181818,476.27272727272725,144.85858585858588,1.0,2.090909090909091,0.8181818181818182
38,1,us.,0.4545454545454545,89.36363636363636,89.36363636363636,89.36363636363636,89.36363636363636,0.4545454545454545,0.0,0.0
39,2,and,0.4545454545454545,36.90909090909091,45.72727272727273,45.72727272727273,38.86363636363637,0.3636363636363637,0.09090909090909093,0.09090909090909093
40,2,it's,0.5454545454545454,50.72727272727273,50.72727272727273,50.72727272727273,50.72727272727273,0.5454545454545454,0.0,0.0
41,2,all,0.09090909090909093,11.545454545454545,11.545454545454545,11.545454545454545,11.545454545454545,0.09090909090909093,0.0,0.0
42,2,the,0.8181818181818182,87.72727272727273,87.72727272727273,96.0909090909091,87.5909090909091,0.7272727272727273,0.09090909090909093,0.09090909090909093
43,2,stronger,1.181818181818182,83.54545454545455,116.8181818181818,142.72727272727272,93.5909090909091,0.8181818181818182,0.3636363636363637,0.3636363636363637
44,2,because,1.0909090909090908,123.0909090909091,123.0909090909091,145.9090909090909,125.77272727272728,0.9090909090909092,0.18181818181818185,0.18181818181818185
45,2,of,0.18181818181818185,18.272727272727273,18.272727272727273,18.272727272727273,18.272727272727273,0.18181818181818185,0.0,0.0
46,2,it.,0.2727272727272727,28.72727272727273,28.72727272727273,28.72727272727273,28.72727272727273,0.2727272727272727,0.0,0.0
47,3,The,0.4166666666666667,26.83333333333333,34.25,34.25,28.41666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333
