When                               12  1 1   1   1   0   4   4   0   0   0     1     144   
I                                  12  1 1   2   2   5   1   1   0   0   0     2     327   
was                                12  1 1   3   3   7   3   3   0   0   0     3     383   
about                              12  1 1   4   4  11   5   5   0   0   0     4     164   
20,                                12  1 1   5   5  17   3   2   2   0   1     5     -99   
I                                  12  1 1   6   6  21   1   1   0   0   0     6     327   
worked                             12  1 1   7   7  23   6   6   0   0   0     7       8   
in                                 12  1 1   8   8  30   2   2   0   0   0     8    1091   
an                                 12  1 1   9   9  33   2   2   0   0   0     9     195   
office.                            12  1 1  10  10  36   7   6   1   0   1    10      11   
Every                              12  1 1  11  11  44   5   5   0   0   0    11      45   
morning                            12  1 1  12  12  50   7   7   0   0   0    12      17   
there                              12  1 1  13  13  58   5   5   0   0   0    13     189   
would                              12  1 1  14  14  64   5   5   0   0   0    14     146   
be                                 12  1 1  15  15  70   2   2   0   0   0    15     423   
that                               12  1 1  16  16  73   4   4   0   0   0    16     871   
little                             12  1 2   1  17   0   6   6   0   0   0    17      33   
joke,                              12  1 2   2  18   7   5   4   2   0   1    18       2   
where                              12  1 2   3  19  13   5   5   0   0   0    19      58   
anyone                             12  1 2   4  20  19   6   6   0   0   0    20       9   
who                                12  1 2   5  21  26   3   3   0   0   0    21     157   
arrived                            12  1 2   6  22  30   7   7   0   0   0    22       9   
five                               12  1 2   7  23  38   4   4   0   0   0    23      18   
minutes                            12  1 2   8  24  43   7   7   0   0   0    24       8   
late                               12  1 2   9  25  51   4   4   0   0   0    25      11   
would                              12  1 2  10  26  56   5   5   0   0   0    26     146   
say                                12  1 2  11  27  62   3   3   0   0   0    27      49   
'Morning'                          12  1 2  12  28  66   9   7  36   1   1    28      17   
and                                12  1 2  13  29  76   3   3   0   0   0    29    1283   
everyone                           12  1 3   1  30   0   8   8   0   0   0    30       7   
would                              12  1 3   2  31   9   5   5   0   0   0    31     146   
call                               12  1 3   3  32  15   4   4   0   0   0    32      22   
back                               12  1 3   4  33  20   4   4   0   0   0    33      38   
