The                                13  1 1   1   1   0   3   3   0   0   0     1    3511   
renaissance                        13  1 1   2   2   4  11  11   0   0   0     2       1   
in                                 13  1 1   3   3  16   2   2   0   0   0     3    1091   
children's                         13  1 1   4   4  19  10  10   8   0   0     4     -99   
literature                         13  1 1   5   5  30  10  10   0   0   0     5      12   
is                                 13  1 1   6   6  41   2   2   0   0   0     6     717   
turning                            13  1 1   7   7  44   7   7   0   0   0     7       4   
out                                13  1 1   8   8  52   3   3   0   0   0     8     113   
to                                 13  1 1   9   9  56   2   2   0   0   0     9    1597   
be                                 13  1 1  10  10  59   2   2   0   0   0    10     423   
one                                13  1 1  11  11  62   3   3   0   0   0    11     176   
of                                 13  1 1  12  12  66   2   2   0   0   0    12    1757   
the                                13  1 1  13  13  69   3   3   0   0   0    13    3511   
most                               13  1 1  14  14  73   4   4   0   0   0    14      93   
striking                           13  1 2   1  15   0   8   8   0   0   0    15       4   
cultural                           13  1 2   2  16   9   8   8   0   0   0    16       7   
characteristics                    13  1 2   3  17  18  15  15   0   0   0    17       1   
of                                 13  1 2   4  18  34   2   2   0   0   0    18    1757   
our                                13  1 2   5  19  37   3   3   0   0   0    19      84   
times.                             13  1 2   6  20  41   6   5   1   0   1    20      23   
Whether                            13  1 2   7  21  48   7   7   0   0   0    21      37   
we                                 13  1 2   8  22  56   2   2   0   0   0    22     179   
are                                13  1 2   9  23  59   3   3   0   0   0    23     351   
reassessing                        13  1 2  10  24  63  11  11   0   0   0    24       1   
the                                13  1 2  11  25  75   3   3   0   0   0    25    3511   
achievements                       13  1 3   1  26   0  12  12   0   0   0    26       1   
of                                 13  1 3   2  27  13   2   2   0   0   0    27    1757   
the                                13  1 3   3  28  16   3   3   0   0   0    28    3511   
past,                              13  1 3   4  29  20   5   4   2   0   1    29      27   
as                                 13  1 3   5  30  26   2   2   0   0   0    30     422   
with                               13  1 3   6  31  29   4   4   0   0   0    31     393   
the                                13  1 3   7  32  34   3   3   0   0   0    32    3511   
film                               13  1 3   8  33  38   4   4   0   0   0    33      20   
of                                 13  1 3   9  34  43   2   2   0   0   0    34    1757   
The                                13  1 3  10  35  46   3   3   0   0   0    35    3511   
Lord                               13  1 3  11  36  50   4   4   0   0   0    36       8   
of                                 13  1 3  12  37  55   2   2   0   0   0    37    1757   
the                                13  1 3  13  38  58   3   3   0   0   0    38    3511   
Rings,                             13  1 3  14  39  62   6   5   2   0   1    39       5   
or                                 13  1 3  15  40  69   2   2   0   0   0    40     194   
falling                            13  1 3  16  41  72   7   7   0   0   0    41       5   
in                                 13  1 4   1  42   0   2   2   0   0   0    42    1091   
love                               13  1 4   2  43   3   4   4   0   0   0    43      15   
with                               13  1 4   3  44   8   4   4   0   0   0    44     393   
current                            13  1 4   4  45  13   7   7   0   0   0    45      15   
child-heroes                       13  1 4   5  46  21  12  12   0   0   0    46     -99   
like                               13  1 4   6  47  34   4   4   0   0   0    47      99   
Harry                              13  1 4   7  48  39   5   5   0   0   0    48       3   
Potter,                            13  1 4   8  49  45   7   6   2   0   1    49       3   
there                              13  1 4   9  50  53   5   5   0   0   0    50     189   
has                                13  1 4  10  51  59   3   3   0   0   0    51     239   
never                              13  1 4  11  52  63   5   5   0   0   0    52      28   
been                               13  1 4  12  53  69   4   4   0   0   0    53     178   
another                            13  1 5   1  54   0   7   7   0   0   0    54      33   
time                               13  1 5   2  55   8   4   4   0   0   0    55     105   
when                               13  1 5   3  56  13   4   4   0   0   0    56     144   
children's                         13  1 5   4  57  18  10  10   8   0   0    57     -99   
literature                         13  1 5   5  58  29  10  10   0   0   0    58      12   
could                              13  1 5   6  59  40   5   5   0   0   0    59      84   
command                            13  1 5   7  60  46   7   7   0   0   0    60       3   
such                               13  1 5   8  61  54   4   4   0   0   0    61      87   
attention.                         13  1 5   9  62  59  10   9   1   0   1    62      10   
About                              13  1 5  10  63  74   5   5   0   0   0    63     164   
six                                13  2 1   1   1   0   3   3   0   0   0    64      13   
months                             13  2 1   2   2   4   6   6   0   0   0    65      14   
ago                                13  2 1   3   3  11   3   3   0   0   0    66      29   
I                                  13  2 1   4   4  15   1   1   0   0   0    67     327   
wrote                              13  2 1   5   5  17   5   5   0   0   0    68      16   
on                                 13  2 1   6   6  23   2   2   0   0   0    69     417   
these                              13  2 1   7   7  26   5   5   0   0   0    70      73   
