At                                 15  1 1   1   1   0   2   2   0   0   0     1     269   
present                            15  1 1   2   2   3   7   7   0   0   0     2      12   
I                                  15  1 1   3   3  11   1   1   0   0   0     3     327   
am                                 15  1 1   4   4  13   2   2   0   0   0     4      18   
trying                             15  1 1   5   5  16   6   6   0   0   0     5      23   
to                                 15  1 1   6   6  23   2   2   0   0   0     6    1597   
write                              15  1 1   7   7  26   5   5   0   0   0     7      10   
my                                 15  1 1   8   8  32   2   2   0   0   0     8      91   
first                              15  1 1   9   9  35   5   5   0   0   0     9      87   
serious                            15  1 1  10  10  41   7   7   0   0   0    10      11   
novel,                             15  1 1  11  11  49   6   5   2   0   1    11       7   
a                                  15  1 1  12  12  56   1   1   0   0   0    12    1434   
process                            15  1 1  13  13  58   7   7   0   0   0    13       7   
that                               15  1 1  14  14  66   4   4   0   0   0    14     871   
seems                              15  1 1  15  15  71   5   5   0   0   0    15      30   
to                                 15  1 1  16  16  77   2   2   0   0   0    16    1597   
involve                            15  1 2   1  17   0   7   7   0   0   0    17       3   
endless                            15  1 2   2  18   8   7   7   0   0   0    18       5   
displacement                       15  1 2   3  19  16  12  12   0   0   0    19       1   
activity,                          15  1 2   4  20  29   9   8   2   0   1    20       9   
and                                15  1 2   5  21  39   3   3   0   0   0    21    1283   
I                                  15  1 2   6  22  43   1   1   0   0   0    22     327   
find                               15  1 2   7  23  45   4   4   0   0   0    23      27   
that                               15  1 2   8  24  50   4   4   0   0   0    24     871   
if                                 15  1 2   9  25  55   2   2   0   0   0    25     150   
I                                  15  1 2  10  26  58   1   1   0   0   0    26     327   
switch                             15  1 2  11  27  60   6   6   0   0   0    27       2   
The                                15  1 2  12  28  67   3   3   0   0   0    28    3511   
Bill                               15  1 2  13  29  71   4   4   0   0   0    29       4   
on                                 15  1 2  14  30  76   2   2   0   0   0    30     417   
at                                 15  1 3   1  31   0   2   2   0   0   0    31     269   
9am                                15  1 3   2  32   3   3   3   0   0   0    32      18   
on                                 15  1 3   3  33   7   2   2   0   0   0    33     417   
UK                                 15  1 3   4  34  10   2   2   0   0   0    34      12   
Gold,                              15  1 3   5  35  13   5   4   2   0   1    35       8   
I                                  15  1 3   6  36  19   1   1   0   0   0    36     327   
am                                 15  1 3   7  37  21   2   2   0   0   0    37      18   
all                                15  1 3   8  38  24   3   3   0   0   0    38     167   
too                                15  1 3   9  39  28   3   3   0   0   0    39      56   
likely                             15  1 3  10  40  32   6   6   0   0   0    40      16   
to                                 15  1 3  11  41  39   2   2   0   0   0    41    1597   
be                                 15  1 3  12  42  42   2   2   0   0   0    42     423   
still                              15  1 3  13  43  45   5   5   0   0   0    43      52   
watching                           15  1 3  14  44  51   8   8   0   0   0    44       8   
hours                              15  1 3  15  45  60   5   5   0   0   0    45       9   
later                              15  1 3  16  46  66   5   5   0   0   0    46      23   
as                                 15  1 3  17  47  72   2   2   0   0   0    47     422   
the                                15  1 3  18  48  75   3   3   0   0   0    48    3511   
schedule                           15  1 4   1  49   0   8   8   0   0   0    49       2   
swings                             15  1 4   2  50   9   6   6   0   0   0    50       1   
its                                15  1 4   3  51  16   3   3   0   0   0    51     152   
way                                15  1 4   4  52  20   3   3   0   0   0    52      58   
through                            15  1 4   5  53  24   7   7   0   0   0    53      40   
hospital                           15  1 4   6  54  32   8   8   0   0   0    54       5   
emergency                          15  1 4   7  55  41   9   9   0   0   0    55       4   
rooms                              15  1 4   8  56  51   5   5   0   0   0    56       5   
and                                15  1 4   9  57  57   3   3   0   0   0    57    1283   
Australian                         15  1 4  10  58  61  10  10   0   0   0    58       2   
soaps                              15  1 4  11  59  72   5   5   0   0   0    59       1   
that                               15  1 5   1  60   0   4   4   0   0   0    60     871   
would                              15  1 5   2  61   5   5   5   0   0   0    61     146   
have                               15  1 5   3  62  11   4   4   0   0   0    62     361   
sent                               15  1 5   4  63  16   4   4   0   0   0    63       3   
me                                 15  1 5   5  64  21   2   2   0   0   0    64      55   
screaming                          15  1 5   6  65  24   9   9   0   0   0    65       3   
from                               15  1 5   7  66  34   4   4   0   0   0    66     248   
the                                15  1 5   8  67  39   3   3   0   0   0    67    3511   
room                               15  1 5   9  68  43   4   4   0   0   0    68       8   
when                               15  1 5  10  69  48   4   4   0   0   0    69     144   
they                               15  1 5  11  70  53   4   4   0   0   0    70     258   
were                               15  1 5  12  71  58   4   4   0   0   0    71     106   
first                              15  1 5  13  72  63   5   5   0   0   0    72      87   
screened                           15  1 5  14  73  69   8   8   0   0   0    73       1   
but                                15  2 1   1   1   0   3   3   0   0   0    74     325   
that                               15  2 1   2   2   4   4   4   0   0   0    75     871   
now                                15  2 1   3   3   9   3   3   0   0   0    76     107   
exert                              15  2 1   4   4  13   5   5   0   0   0    77       1   
a                                  15  2 1   5   5  19   1   1   0   0   0    78    1434   
compelling                         15  2 1   6   6  21  10  10   0   0   0    79       2   
'must                              15  2 1   7   7  32   5   4   9   1   0    80      31   
see                                15  2 1   8   8  38   3   3   0   0   0    81      41   
what                               15  2 1   9   9  42   4   4   0   0   0    82     125   
happens                            15  2 1  10  10  47   7   7   0   0   0    83       5   
next'                              15  2 1  11  11  55   5   4   9   0   1    84      35   
force                              15  2 1  12  12  61   5   5   0   0   0    85       8   
on                                 15  2 1  13  13  67   2   2   0   0   0    86     417   
me.                                15  2 1  14  14  70   3   2   1   0   1    87      55   
If                                 15  2 1  15  15  78   2   2   0   0   0    88     150   
you                                15  2 2   1  16   0   3   3   0   0   0    89     179   
watch                              15  2 2   2  17   4   5   5   0   0   0    90      11   
too                                15  2 2   3  18  10   3   3   0   0   0    91      56   
much                               15  2 2   4  19  14   4   4   0   0   0    92      97   
daytime                            15  2 2   5  20  19   7   7   0   0   0    93       1   
television,                        15  2 2   6  21  27  11  10   2   0   1    94      13   
you                                15  2 2   7  22  39   3   3   0   0   0    95     179   
soon                               15  2 2   8  23  43   4   4   0   0   0    96       8   
become                             15  2 2   9  24  48   6   6   0   0   0    97      22   
aware                              15  2 2  10  25  55   5   5   0   0   0    98       4   
that                               15  2 2  11  26  61   4   4   0   0   0    99     871   
the                                15  2 2  12  27  66   3   3   0   0   0   100    3511   
commercials                        15  2 3   1  28   0  11  11   0   0   0   101       2   
in                                 15  2 3   2  29  12   2   2   0   0   0   102    1091   
the                                15  2 3   3  30  15   3   3   0   0   0   103    3511   
