If                                  6  1 1   1   1   0   2   2   0   0   0     1     150   
you                                 6  1 1   2   2   3   3   3   0   0   0     2     179   
believe                             6  1 1   3   3   7   7   7   0   0   0     3      20   
their                               6  1 1   4   4  15   5   5   0   0   0     4     225   
critics,                            6  1 1   5   5  21   8   7   2   0   1     5      11   
our                                 6  1 1   6   6  30   3   3   0   0   0     6      84   
noble                               6  1 1   7   7  34   5   5   0   0   0     7       2   
Lords                               6  1 1   8   8  40   5   5   0   0   0     8       9   
have                                6  1 1   9   9  46   4   4   0   0   0     9     361   
proved                              6  1 1  10  10  51   6   6   0   0   0    10       7   
themselves                          6  1 1  11  11  58  10  10   0   0   0    11      21   
supreme                             6  1 1  12  12  69   7   7   0   0   0    12       2   
lords                               6  1 2   1  13   0   5   5   0   0   0    13       9   
of                                  6  1 2   2  14   6   2   2   0   0   0    14    1757   
spin.                               6  1 2   3  15   9   5   4   1   0   1    15       7   
Yesterday's                         6  1 2   4  16  15  11  11   8   0   0    16     -99   
report                              6  1 2   5  17  27   6   6   0   0   0    17       7   
on                                  6  1 2   6  18  34   2   2   0   0   0    18     417   
cloning                             6  1 2   7  19  37   7   7   0   0   0    19       6   
from                                6  1 2   8  20  45   4   4   0   0   0    20     248   
the                                 6  1 2   9  21  50   3   3   0   0   0    21    3511   
Lords                               6  1 2  10  22  54   5   5   0   0   0    22       9   
select                              6  1 2  11  23  60   6   6   0   0   0    23       5   
committee                           6  1 2  12  24  67   9   9   0   0   0    24       8   
on                                  6  1 2  13  25  77   2   2   0   0   0    25     417   
stem-cell                           6  1 3   1  26   0   9   9   0   0   0    26     -99   
research                            6  1 3   2  27  10   8   8   0   0   0    27      22   
gives                               6  1 3   3  28  19   5   5   0   0   0    28       3   
the                                 6  1 3   4  29  25   3   3   0   0   0    29    3511   
thumbs-up                           6  1 3   5  30  29   9   9   0   0   0    30     -99   
to                                  6  1 3   6  31  39   2   2   0   0   0    31    1597   
a                                   6  1 3   7  32  42   1   1   0   0   0    32    1434   
technique                           6  1 3   8  33  44   9   9   0   0   0    33       5   
that,                               6  1 3   9  34  54   5   4   2   0   1    34     871   
it                                  6  1 3  10  35  60   2   2   0   0   0    35     544   
says,                               6  1 3  11  36  63   5   4   2   0   1    36      47   
offers                              6  1 3  12  37  69   6   6   0   0   0    37       6   
'real                               6  1 4   1  38   0   5   4   9   1   0    38      37   
and                                 6  1 4   2  39   6   3   3   0   0   0    39    1283   
great                               6  1 4   3  40  10   5   5   0   0   0    40      31   
hope                                6  1 4   4  41  16   4   4   0   0   0    41      14   
for                                 6  1 4   5  42  21   3   3   0   0   0    42     519   
a                                   6  1 4   6  43  25   1   1   0   0   0    43    1434   
range                               6  1 4   7  44  27   5   5   0   0   0    44       7   
of                                  6  1 4   8  45  33   2   2   0   0   0    45    1757   
common                              6  1 4   9  46  36   6   6   0   0   0    46       6   
diseases'.                          6  1 4  10  47  43  10   8  19   0   2    47       1   
Yet                                 6  1 4  11  48  58   3   3   0   0   0    48      49   
this                                6  1 4  12  49  62   4   4   0   0   0    49     293   
was                                 6  1 4  13  50  67   3   3   0   0   0    50     383   
the                                 6  1 4  14  51  71   3   3   0   0   0    51    3511   
only                                6  1 4  15  52  75   4   4   0   0   0    52      97   
possible                            6  1 5   1  53   0   8   8   0   0   0    53      18   
outcome                             6  1 5   2  54   9   7   7   0   0   0    54       3   
because                             6  1 5   3  55  17   7   7   0   0   0    55      78   
it                                  6  1 5   4  56  25   2   2   0   0   0    56     544   
was                                 6  1 5   5  57  28   3   3   0   0   0    57     383   
a                                   6  1 5   6  58  32   1   1   0   0   0    58    1434   
'put-up                             6  1 5   7  59  34   7   6   9   1   0    59     -99   
job',                               6  1 5   8  60  42   5   3  20   0   2    60      16   
according                           6  1 5   9  61  48   9   9   0   0   0    61      14   
to                                  6  1 5  10  62  58   2   2   0   0   0    62    1597   
the                                 6  1 5  11  63  61   3   3   0   0   0    63    3511   
anti-abortion                       6  1 5  12  64  65  13  13   0   0   0    64     -99   
lobby,                              6  2 1   1   1   0   6   5   2   0   1    65       2   
which                               6  2 1   2   2   7   5   5   0   0   0    66     152   
says                                6  2 1   3   3  13   4   4   0   0   0    67      47   
the                                 6  2 1   4   4  18   3   3   0   0   0    68    3511   
committee                           6  2 1   5   5  22   9   9   0   0   0    69       8   
was                                 6  2 1   6   6  32   3   3   0   0   0    70     383   
packed                              6  2 1   7   7  36   6   6   0   0   0    71       3   
with                                6  2 1   8   8  43   4   4   0   0   0    72     393   
cloning's                           6  2 1   9   9  48   9   9   8   0   0    73     -99   
supporters.                         6  2 1  10  10  58  11  10   1   0   1    74       2   
The                                 6  2 1  11  11  74   3   3   0   0   0    75    3511   
conclusion                          6  2 2   1  12   0  10  10   0   0   0    76       7   
is                                  6  2 2   2  13  11   2   2   0   0   0    77     717   
indeed                              6  2 2   3  14  14   6   6   0   0   0    78      26   
unsurprising,                       6  2 2   4  15  21  13  12   2   0   1    79       1   
but                                 6  2 2   5  16  35   3   3   0   0   0    80     325   
for                                 6  2 2   6  17  39   3   3   0   0   0    81     519   
a                                   6  2 2   7  18  43   1   1   0   0   0    82    1434   
different                           6  2 2   8  19  45   9   9   0   0   0    83      24   
reason:                             6  2 2   9  20  55   7   6   4   0   1    84      11   
it                                  6  2 2  10  21  63   2   2   0   0   0    85     544   
reflects                            6  2 2  11  22  66   8   8   0   0   0    86       2   
the                                 6  2 2  12  23  75   3   3   0   0   0    87    3511   
overwhelming                        6  2 3   1  24   0  12  12   0   0   0    88       2   
weight                              6  2 3   2  25  13   6   6   0   0   0    89       7   
of                                  6  2 3   3  26  20   2   2   0   0   0    90    1757   
current                             6  2 3   4  27  23   7   7   0   0   0    91      15   
medical                             6  2 3   5  28  31   7   7   0   0   0    92      10   
and                                 6  2 3   6  29  39   3   3   0   0   0    93    1283   
scientific                          6  2 3   7  30  43  10  10   0   0   0    94      14   
opinion.                            6  2 3   8  31  54   8   7   1   0   1    95       5   
The                                 6  2 3   9  32  63   3   3   0   0   0    96    3511   
cloning                             6  2 3  10  33  67   7   7   0   0   0    97       6   
issue                               6  2 3  11  34  75   5   5   0   0   0    98      28   
has                                 6  2 4   1  35   0   3   3   0   0   0    99     239   
been                                6  2 4   2  36   4   4   4   0   0   0   100     178   
more                                6  2 4   3  37   9   4   4   0   0   0   101     168   
thoroughly                          6  2 4   4  38  14  10  10   0   0   0   102       2   
aired,                              6  2 4   5  39  25   6   5   2   0   1   103       1   
examined                            6  2 4   6  40  32   8   8   0   0   0   104       1   
and                                 6  2 4   7  41  41   3   3   0   0   0   105    1283   
debated                             6  2 4   8  42  45   7   7   0   0   0   106       1   
than                                6  2 4   9  43  53   4   4   0   0   0   107     123   
any                                 6  2 4  10  44  58   3   3   0   0   0   108      58   
other                               6  2 4  11  45  62   5   5   0   0   0   109      78   
in                                  6  2 4  12  46  68   2   2   0   0   0   110    1091   
science                             6  2 4  13  47  71   7   7   0   0   0   111      19   
and                                 6  2 5   1  48   0   3   3   0   0   0   112    1283   
medicine                            6  2 5   2  49   4   8   8   0   0   0   113       4   
in                                  6  2 5   3  50  13   2   2   0   0   0   114    1091   
recent                              6  2 5   4  51  16   6   6   0   0   0   115      13   
years.                              6  2 5   5  52  23   6   5   1   0   1   116     104   
Official                            6  2 5   6  53  34   8   8   0   0   0   117      10   
reports                             6  2 5   7  54  43   7   7   0   0   0   118       2   
have                                6  2 5   8  55  51   4   4   0   0   0   119     361   
been                                6  2 5   9  56  56   4   4   0   0   0   120     178   
published                           6  2 5  10  57  61   9   9   0   0   0   121       8   
by                                  6  2 5  11  58  71   2   2   0   0   0   122     252   
the                                 6  2 5  12  59  74   3   3   0   0   0   123    3511   
Human                               6  3 1   1   1   0   5   5   0   0   0   124      25   
Genetics                            6  3 1   2   2   6   8   8   0   0   0   125       1   
Advisory                            6  3 1   3   3  15   8   8   0   0   0   126       1   
Commission,                         6  3 1   4   4  24  11  10   2   0   1   127       6   
the                                 6  3 1   5   5  36   3   3   0   0   0   128    3511   
Human                               6  3 1   6   6  40   5   5   0   0   0   129      25   
Fertilisation                       6  3 1   7   7  46  13  13   0   0   0   130       2   
and                                 6  3 1   8   8  60   3   3   0   0   0   131    1283   
Embryology                          6  3 1   9   9  64  10  10   0   0   0   132       3   
Authority                           6  3 2   1  10   0   9   9   0   0   0   133       8   
(HFEA)                              6  3 2   2  11  10   6   4  37   1   1   134       6   
and                                 6  3 2   3  12  17   3   3   0   0   0   135    1283   
the                                 6  3 2   4  13  21   3   3   0   0   0   136    3511   
Chief                               6  3 2   5  14  25   5   5   0   0   0   137      16   
Medical                             6  3 2   6  15  31   7   7   0   0   0   138      10   
Officer.                            6  3 2   7  16  39   8   7   1   0   1   139       7   
All                                 6  3 2   8  17  48   3   3   0   0   0   140     167   
have                                6  3 2   9  18  52   4   4   0   0   0   141     361   
backed                              6  3 2  10  19  57   6   6   0   0   0   142       4   
cloning                             6  3 2  11  20  64   7   7   0   0   0   143       6   
for                                 6  3 2  12  21  72   3   3   0   0   0   144     519   
stem                                6  3 2  13  22  76   4   4   0   0   0   145       2   
cells                               6  3 3   1  23   0   5   5   0   0   0   146       5   
(the                                6  3 3   2  24   6   4   3  10   1   0   147    3511   
body's                              6  3 3   3  25  11   6   6   8   0   0   148     -99   
master                              6  3 3   4  26  18   6   6   0   0   0   149       3   
cells)                              6  3 3   5  27  25   6   5  11   0   1   150       5   
from                                6  3 3   6  28  32   4   4   0   0   0   151     248   
cloned                              6  3 3   7  29  37   6   6   0   0   0   152       3   
embryos                             6  3 3   8  30  44   7   7   0   0   0   153       2   
or                                  6  3 3   9  31  52   2   2   0   0   0   154     194   
cloned                              6  3 3  10  32  55   6   6   0   0   0   155       3   
adult                               6  3 3  11  33  62   5   5   0   0   0   156       6   
cells                               6  3 3  12  34  68   5   5   0   0   0   157       5   
to                                  6  3 3  13  35  74   2   2   0   0   0   158    1597   
produce                             6  3 4   1  36   0   7   7   0   0   0   159       9   
new                                 6  3 4   2  37   8   3   3   0   0   0   160      93   
tissues                             6  3 4   3  38  12   7   7   0   0   0   161       1   
for                                 6  3 4   4  39  20   3   3   0   0   0   162     519   
body                                6  3 4   5  40  24   4   4   0   0   0   163      12   
repair.                             6  3 4   6  41  29   7   6   1   0   1   164       1   
The                                 6  3 4   7  42  41   3   3   0   0   0   165    3511   
courts,                             6  3 4   8  43  45   7   6   2   0   1   166       3   
too,                                6  3 4   9  44  53   4   3   2   0   1   167      56   
have                                6  3 4  10  45  58   4   4   0   0   0   168     361   
had                                 6  3 4  11  46  63   3   3   0   0   0   169     130   
their                               6  3 4  12  47  67   5   5   0   0   0   170     225   
