She                                18  1 1   1   1   0   3   3   0   0   0     1      91   
was                                18  1 1   2   2   4   3   3   0   0   0     2     383   
the                                18  1 1   3   3   8   3   3   0   0   0     3    3511   
best-selling                       18  1 1   4   4  12  12  12   0   0   0     4     -99   
queen                              18  1 1   5   5  25   5   5   0   0   0     5       7   
of                                 18  1 1   6   6  31   2   2   0   0   0     6    1757   
the                                18  1 1   7   7  34   3   3   0   0   0     7    3511   
romantic                           18  1 1   8   8  38   8   8   0   0   0     8       4   
Aga                                18  1 1   9   9  47   3   3   0   0   0     9       1   
saga.                              18  1 1  10  10  51   5   4   1   0   1    10       2   
He                                 18  1 1  11  11  57   2   2   0   0   0    11     265   
was                                18  1 1  12  12  60   3   3   0   0   0    12     383   
the                                18  1 1  13  13  64   3   3   0   0   0    13    3511   
enfant                             18  1 1  14  14  68   6   6   0   0   0    14       1   
terrible                           18  1 2   1  15   0   8   8   0   0   0    15       6   
of                                 18  1 2   2  16   9   2   2   0   0   0    16    1757   
the                                18  1 2   3  17  12   3   3   0   0   0    17    3511   
right-on                           18  1 2   4  18  16   8   8   0   0   0    18     -99   
urban                              18  1 2   5  19  25   5   5   0   0   0    19       3   
literati.                          18  1 2   6  20  31   9   8   1   0   1    20       1   
Would                              18  1 2   7  21  41   5   5   0   0   0    21     146   
the                                18  1 2   8  22  47   3   3   0   0   0    22    3511   
earth                              18  1 2   9  23  51   5   5   0   0   0    23       8   
move                               18  1 2  10  24  57   4   4   0   0   0    24      10   
when                               18  1 2  11  25  62   4   4   0   0   0    25     144   
their                              18  1 2  12  26  67   5   5   0   0   0    26     225   
paths                              18  1 2  13  27  73   5   5   0   0   0    27       1   
crossed?                           18  1 3   1  28   0   8   7   5   0   1    28       2   
I                                  18  1 3   2  29  13   1   1   0   0   0    29     327   
quite                              18  1 3   3  30  15   5   5   0   0   0    30      48   
like                               18  1 3   4  31  21   4   4   0   0   0    31      99   
Joanna                             18  1 3   5  32  26   6   6   0   0   0    32      18   
Trollope;                          18  1 3   6  33  33   9   8   3   0   1    33       3   
she's                              18  1 3   7  34  43   5   5   8   0   0    34     -99   
warm,                              18  1 3   8  35  49   5   4   2   0   1    35       6   
engaged                            18  1 3   9  36  55   7   7   0   0   0    36       4   
and                                18  1 3  10  37  63   3   3   0   0   0    37    1283   
responsive,                        18  1 3  11  38  67  11  10   2   0   1    38       1   
and                                18  1 4   1  39   0   3   3   0   0   0    39    1283   
clearly                            18  1 4   2  40   4   7   7   0   0   0    40      14   
has                                18  1 4   3  41  12   3   3   0   0   0    41     239   
her                                18  1 4   4  42  16   3   3   0   0   0    42     107   
heart                              18  1 4   5  43  20   5   5   0   0   0    43       8   
in                                 18  1 4   6  44  26   2   2   0   0   0    44    1091   
approximately                      18  1 4   7  45  29  13  13   0   0   0    45       1   
the                                18  1 4   8  46  43   3   3   0   0   0    46    3511   
right                              18  1 4   9  47  47   5   5   0   0   0    47      38   
place.                             18  1 4  10  48  53   6   5   1   0   1    48      22   
To                                 18  1 4  11  49  60   2   2   0   0   0    49    1597   
me,                                18  1 4  12  50  63   3   2   2   0   1    50      55   
she                                18  1 4  13  51  67   3   3   0   0   0    51      91   
is                                 18  1 4  14  52  71   2   2   0   0   0    52     717   
a                                  18  1 4  15  53  74   1   1   0   0   0    53    1434   
quintessentially                   18  1 5   1  54   0  16  16   0   0   0    54       2   
English                            18  1 5   2  55  17   7   7   0   0   0    55      14   
phenomenon,                        18  1 5   3  56  25  11  10   2   0   1    56       2   
the                                18  1 5   4  57  37   3   3   0   0   0    57    3511   
lower-middlebrow                   18  1 5   5  58  41  16  16   0   0   0    58     -99   
novelist                           18  1 5   6  59  58   8   8   0   0   0    59       4   
who                                18  1 5   7  60  67   3   3   0   0   0    60     157   
has                                18  1 5   8  61  71   3   3   0   0   0    61     239   
just                               18  1 5   9  62  75   4   4   0   0   0    62      75   
enough                             18  2 1   1   1   0   6   6   0   0   0    63      32   
sophistication                     18  2 1   2   2   7  14  14   0   0   0    64       1   
to                                 18  2 1   3   3  22   2   2   0   0   0    65    1597   
be                                 18  2 1   4   4  25   2   2   0   0   0    66     423   
able                               18  2 1   5   5  28   4   4   0   0   0    67      14   
to                                 18  2 1   6   6  33   2   2   0   0   0    68    1597   
convince                           18  2 1   7   7  36   8   8   0   0   0    69       3   
her                                18  2 1   8   8  45   3   3   0   0   0    70     107   
readership                         18  2 1   9   9  49  10  10   0   0   0    71       3   
that                               18  2 1  10  10  60   4   4   0   0   0    72     871   
they                               18  2 1  11  11  65   4   4   0   0   0    73     258   
may                                18  2 1  12  12  70   3   3   0   0   0    74      67   
be                                 18  2 1  13  13  74   2   2   0   0   0    75     423   
getting                            18  2 2   1  14   0   7   7   0   0   0    76      23   
an                                 18  2 2   2  15   8   2   2   0   0   0    77     195   
upper-middlebrow                   18  2 2   3  16  11  16  16   0   0   0    78     -99   
product.                           18  2 2   4  17  28   8   7   1   0   1    79       5   
She's                              18  2 2   5  18  41   5   5   8   0   0    80     -99   
also                               18  2 2   6  19  47   4   4   0   0   0    81      58   
quite                              18  2 2   7  20  52   5   5   0   0   0    82      48   
vulnerable,                        18  2 2   8  21  58  11  10   2   0   1    83       5   
Joanna,                            18  2 2   9  22  70   7   6   2   0   1    84      18   
and                                18  2 3   1  23   0   3   3   0   0   0    85    1283   
has                                18  2 3   2  24   4   3   3   0   0   0    86     239   
had                                18  2 3   3  25   8   3   3   0   0   0    87     130   
quite                              18  2 3   4  26  12   5   5   0   0   0    88      48   
a                                  18  2 3   5  27  18   1   1   0   0   0    89    1434   
monstering                         18  2 3   6  28  20  10  10   0   0   0    90       1   
from                               18  2 3   7  29  31   4   4   0   0   0    91     248   
the                                18  2 3   8  30  36   3   3   0   0   0    92    3511   
Daily                              18  2 3   9  31  40   5   5   0   0   0    93       8   
Mail,                              18  2 3  10  32  46   5   4   2   0   1    94       5   
that                               18  2 3  11  33  52   4   4   0   0   0    95     871   
paper                              18  2 3  12  34  57   5   5   0   0   0    96      10   
bastion                            18  2 3  13  35  63   7   7   0   0   0    97       1   
of                                 18  2 3  14  36  71   2   2   0   0   0    98    1757   
Agashire,                          18  2 4   1  37   0   9   8   2   0   1    99       1   
which                              18  2 4   2  38  10   5   5   0   0   0   100     152   
is,                                18  2 4   3  39  16   3   2   2   0   1   101     717   
of                                 18  2 4   4  40  20   2   2   0   0   0   102    1757   
course,                            18  2 4   5  41  23   7   6   2   0   1   103      32   
her                                18  2 4   6  42  31   3   3   0   0   0   104     107   
proper                             18  2 4   7  43  35   6   6   0   0   0   105       8   
province.                          18  2 4   8  44  42   9   8   1   0   1   106       2   
In                                 18  2 4   9  45  52   2   2   0   0   0   107    1091   
an                                 18  2 4  10  46  55   2   2   0   0   0   108     195   
interview                          18  2 4  11  47  58   9   9   0   0   0   109       1   
in                                 18  2 4  12  48  68   2   2   0   0   0   110    1091   
another                            18  2 4  13  49  71   7   7   0   0   0   111      33   
