Barrister,                          5  1 1   1   1   0  10   9   2   0   1     1       3   
war                                 5  1 1   2   2  11   3   3   0   0   0     2      28   
hero,                               5  1 1   3   3  15   5   4   2   0   1     3       3   
politician.                         5  1 1   4   4  21  11  10   1   0   1     4       7   
Officially:                         5  1 1   5   5  33  11  10   4   0   1     5       2   
murdered                            5  1 1   6   6  45   8   8   0   0   0     6       3   
by                                  5  1 1   7   7  54   2   2   0   0   0     7     252   
Irish                               5  1 1   8   8  57   5   5   0   0   0     8      19   
National                            5  1 1   9   9  63   8   8   0   0   0     9      18   
Liberation                          5  1 2   1  10   0  10  10   0   0   0    10       2   
Army,                               5  1 2   2  11  11   5   4   2   0   1    11       5   
30                                  5  1 2   3  12  17   2   2   0   0   0    12     -99   
March                               5  1 2   4  13  20   5   5   0   0   0    13       5   
1979.                               5  1 2   5  14  26   5   4   1   0   1    14     -99   
Unofficially:                       5  1 2   6  15  32  13  12   4   0   1    15       2   
a                                   5  1 2   7  16  46   1   1   0   0   0    16    1434   
spy                                 5  1 2   8  17  48   3   3   0   0   0    17       1   
who                                 5  1 2   9  18  52   3   3   0   0   0    18     157   
knew                                5  1 2  10  19  56   4   4   0   0   0    19       7   
too                                 5  1 2  11  20  61   3   3   0   0   0    20      56   
much?                               5  1 2  12  21  65   5   4   5   0   1    21      97   
Unanswered                          5  1 3   1  22   0  10  10   0   0   0    22       2   
questions:                          5  1 3   2  23  11  10   9   4   0   1    23      10   
was                                 5  1 3   3  24  22   3   3   0   0   0    24     383   
he                                  5  1 3   4  25  26   2   2   0   0   0    25     265   
involved                            5  1 3   5  26  29   8   8   0   0   0    26      10   
in                                  5  1 3   6  27  38   2   2   0   0   0    27    1091   
dirty                               5  1 3   7  28  41   5   5   0   0   0    28       4   
tricks                              5  1 3   8  29  47   6   6   0   0   0    29       1   
and                                 5  1 3   9  30  54   3   3   0   0   0    30    1283   
extreme                             5  1 3  10  31  58   7   7   0   0   0    31       3   
right-wing                          5  1 3  11  32  66  10  10   0   0   0    32     -99   
conspiracies?                       5  1 4   1  33   0  13  12   5   0   1    33       1   
Why                                 5  1 4   2  34  14   3   3   0   0   0    34      35   
did                                 5  1 4   3  35  18   3   3   0   0   0    35      43   
he                                  5  1 4   4  36  22   2   2   0   0   0    36     265   
have                                5  1 4   5  37  25   4   4   0   0   0    37     361   
to                                  5  1 4   6  38  30   2   2   0   0   0    38    1597   
die?                                5  1 4   7  39  33   4   3   5   0   1    39       5   
And                                 5  1 4   8  40  38   3   3   0   0   0    40    1283   
is                                  5  1 4   9  41  42   2   2   0   0   0    41     717   
the                                 5  1 4  10  42  45   3   3   0   0   0    42    3511   
story                               5  1 4  11  43  49   5   5   0   0   0    43      14   
about                               5  1 4  12  44  55   5   5   0   0   0    44     164   
to                                  5  1 4  13  45  61   2   2   0   0   0    45    1597   
be                                  5  1 4  14  46  64   2   2   0   0   0    46     423   
revealed?                           5  1 4  15  47  67   9   8   5   0   1    47       9   
As                                  5  1 5   1  48   0   2   2   0   0   0    48     422   
far                                 5  1 5   2  49   3   3   3   0   0   0    49      39   
away                                5  1 5   3  50   7   4   4   0   0   0    50      27   
as                                  5  1 5   4  51  12   2   2   0   0   0    51     422   
Trafalgar                           5  1 5   5  52  15   9   9   0   0   0    52     -99   
Square                              5  1 5   6  53  25   6   6   0   0   0    53       2   
office-workers                      5  1 5   7  54  32  14  14   0   0   0    54     -99   
felt                                5  1 5   8  55  47   4   4   0   0   0    55       9   
the                                 5  1 5   9  56  52   3   3   0   0   0    56    3511   
shudder.                            5  1 5  10  57  56   8   7   1   0   1    57       1   
'What                               5  1 5  11  58  65   5   4   9   1   0    58     125   
was                                 5  1 5  12  59  71   3   3   0   0   0    59     383   
that?'                              5  2 1   1   1   0   6   4  15   0   2    60     871   
was                                 5  2 1   2   2   7   3   3   0   0   0    61     383   
the                                 5  2 1   3   3  11   3   3   0   0   0    62    3511   
question                            5  2 1   4   4  15   8   8   0   0   0    63      12   
repeated                            5  2 1   5   5  24   8   8   0   0   0    64       2   
across                              5  2 1   6   6  33   6   6   0   0   0    65      28   
central                             5  2 1   7   7  40   7   7   0   0   0    66       6   
London.                             5  2 1   8   8  48   7   6   1   0   1    67      27   
Up                                  5  2 1   9   9  56   2   2   0   0   0    68     135   
on                                  5  2 1  10  10  59   2   2   0   0   0    69     417   
the                                 5  2 1  11  11  62   3   3   0   0   0    70    3511   
fifth                               5  2 1  12  12  66   5   5   0   0   0    71       1   
floor                               5  2 1  13  13  72   5   5   0   0   0    72       4   
of                                  5  2 1  14  14  78   2   2   0   0   0    73    1757   
the                                 5  2 2   1  15   0   3   3   0   0   0    74    3511   
Ministry                            5  2 2   2  16   4   8   8   0   0   0    75       1   
of                                  5  2 2   3  17  13   2   2   0   0   0    76    1757   
Defence,                            5  2 2   4  18  16   8   7   2   0   1    77      11   
halfway                             5  2 2   5  19  25   7   7   0   0   0    78       2   
down                                5  2 2   6  20  33   4   4   0   0   0    79      38   
Whitehall,                          5  2 2   7  21  38  10   9   2   0   1    80       5   
someone                             5  2 2   8  22  49   7   7   0   0   0    81      13   
instantly                           5  2 2   9  23  57   9   9   0   0   0    82       3   
articulated                         5  2 2  10  24  67  11  11   0   0   0    83       1   
the                                 5  2 3   1  25   0   3   3   0   0   0    84    3511   
answer.                             5  2 3   2  26   4   7   6   1   0   1    85       9   
'It's                               5  2 3   3  27  12   5   4  37   1   0    86     152   
a                                   5  2 3   4  28  18   1   1   0   0   0    87    1434   
bomb,'                              5  2 3   5  29  20   6   4  12   0   2    88       4   
the                                 5  2 3   6  30  27   3   3   0   0   0    89    3511   
secretaries                         5  2 3   7  31  31  11  11   0   0   0    90       1   
were                                5  2 3   8  32  43   4   4   0   0   0    91     106   
told                                5  2 3   9  33  48   4   4   0   0   0    92      21   
