Tony                                2  1 1   1   1   0   4   4   0   0   0     1      11   
Blair                               2  1 1   2   2   5   5   5   0   0   0     2      34   
is                                  2  1 1   3   3  11   2   2   0   0   0     3     717   
engaged                             2  1 1   4   4  14   7   7   0   0   0     4       4   
in                                  2  1 1   5   5  22   2   2   0   0   0     5    1091   
low                                 2  1 1   6   6  25   3   3   0   0   0     6       6   
politics                            2  1 1   7   7  29   8   8   0   0   0     7      19   
on                                  2  1 1   8   8  38   2   2   0   0   0     8     417   
fox-hunting.                        2  1 1   9   9  41  12  11   1   0   1     9     -99   
The                                 2  1 1  10  10  54   3   3   0   0   0    10    3511   
timing                              2  1 1  11  11  58   6   6   0   0   0    11       3   
of                                  2  1 1  12  12  65   2   2   0   0   0    12    1757   
this,                               2  1 1  13  13  68   5   4   2   0   1    13     293   
his                                 2  1 1  14  14  74   3   3   0   0   0    14     161   
third                               2  1 2   1  15   0   5   5   0   0   0    15       7   
initiative,                         2  1 2   2  16   6  11  10   2   0   1    16       3   
seems                               2  1 2   3  17  18   5   5   0   0   0    17      30   
to                                  2  1 2   4  18  24   2   2   0   0   0    18    1597   
have                                2  1 2   5  19  27   4   4   0   0   0    19     361   
been                                2  1 2   6  20  32   4   4   0   0   0    20     178   
influenced                          2  1 2   7  21  37  10  10   0   0   0    21       1   
by                                  2  1 2   8  22  48   2   2   0   0   0    22     252   
the                                 2  1 2   9  23  51   3   3   0   0   0    23    3511   
need                                2  1 2  10  24  55   4   4   0   0   0    24      36   
to                                  2  1 2  11  25  60   2   2   0   0   0    25    1597   
get                                 2  1 2  12  26  63   3   3   0   0   0    26      48   
Stephen                             2  1 2  13  27  67   7   7   0   0   0    27       5   
Byers                               2  1 2  14  28  75   5   5   0   0   0    28       2   
through                             2  1 3   1  29   0   7   7   0   0   0    29      40   
his                                 2  1 3   2  30   8   3   3   0   0   0    30     161   
trial                               2  1 3   3  31  12   5   5   0   0   0    31       5   
by                                  2  1 3   4  32  18   2   2   0   0   0    32     252   
ordeal                              2  1 3   5  33  21   6   6   0   0   0    33       1   
in                                  2  1 3   6  34  28   2   2   0   0   0    34    1091   
the                                 2  1 3   7  35  31   3   3   0   0   0    35    3511   
House                               2  1 3   8  36  35   5   5   0   0   0    36      26   
of                                  2  1 3   9  37  41   2   2   0   0   0    37    1757   
Commons                             2  1 3  10  38  44   7   7   0   0   0    38      10   
on                                  2  1 3  11  39  52   2   2   0   0   0    39     417   
Tuesday.                            2  1 3  12  40  55   8   7   1   0   1    40       2   
Not                                 2  1 3  13  41  64   3   3   0   0   0    41     277   
only                                2  1 3  14  42  68   4   4   0   0   0    42      97   
did                                 2  1 3  15  43  73   3   3   0   0   0    43      43   
it                                  2  1 3  16  44  77   2   2   0   0   0    44     544   
reward                              2  1 4   1  45   0   6   6   0   0   0    45       2   
Labour                              2  1 4   2  46   7   6   6   0   0   0    46      24   
backbenchers                        2  1 4   3  47  14  12  12   0   0   0    47       3   
for                                 2  1 4   4  48  27   3   3   0   0   0    48     519   
their                               2  1 4   5  49  31   5   5   0   0   0    49     225   
show                                2  1 4   6  50  37   4   4   0   0   0    50      15   
of                                  2  1 4   7  51  42   2   2   0   0   0    51    1757   
loyalty,                            2  1 4   8  52  45   8   7   2   0   1    52       3   
but                                 2  1 4   9  53  54   3   3   0   0   0    53     325   
it                                  2  1 4  10  54  58   2   2   0   0   0    54     544   
helped                              2  1 4  11  55  61   6   6   0   0   0    55       8   
move                                2  1 4  12  56  68   4   4   0   0   0    56      10   
the                                 2  1 4  13  57  73   3   3   0   0   0    57    3511   
media                               2  1 5   1  58   0   5   5   0   0   0    58      12   
caravan                             2  1 5   2  59   6   7   7   0   0   0    59       3   
on                                  2  1 5   3  60  14   2   2   0   0   0    60     417   
from                                2  1 5   4  61  17   4   4   0   0   0    61     248   
the                                 2  1 5   5  62  22   3   3   0   0   0    62    3511   
semantics                           2  1 5   6  63  26   9   9   0   0   0    63       1   
of                                  2  1 5   7  64  36   2   2   0   0   0    64    1757   
lying                               2  1 5   8  65  39   5   5   0   0   0    65       2   
by                                  2  1 5   9  66  45   2   2   0   0   0    66     252   
presenting                          2  1 5  10  67  48  10  10   0   0   0    67       1   
them                                2  1 5  11  68  59   4   4   0   0   0    68      80   
with                                2  1 5  12  69  64   4   4   0   0   0    69     393   
a                                   2  1 5  13  70  69   1   1   0   0   0    70    1434   
new                                 2  1 5  14  71  71   3   3   0   0   0    71      93   
-                                   2  1 5  15  72  75   1   1  12   0   0    72     -99   
or,                                 2  1 5  16  73  77   3   2   2   0   1    73     194   
rather,                             2  2 1   1   1   0   7   6   2   0   1    74      42   
renewed                             2  2 1   2   2   8   7   7   0   0   0    75       2   
-                                   2  2 1   3   3  16   1   1  12   0   0    76     -99   
controversy.                        2  2 1   4   4  18  12  11   1   0   1    77       3   
However,                            2  2 1   5   5  35   8   7   2   0   1    78      38   
