The                                11  1 1   1   1   0   3   3   0   0   0     1    3511   
money                              11  1 1   2   2   4   5   5   0   0   0     2      37   
ain't                              11  1 1   3   3  10   5   5   8   0   0     3     -99   
the                                11  1 1   4   4  16   3   3   0   0   0     4    3511   
problem.                           11  1 1   5   5  20   8   7   1   0   1     5      24   
It's                               11  1 1   6   6  29   4   4   8   0   0     6     152   
what                               11  1 1   7   7  34   4   4   0   0   0     7     125   
you                                11  1 1   8   8  39   3   3   0   0   0     8     179   
do                                 11  1 1   9   9  43   2   2   0   0   0     9      75   
with                               11  1 1  10  10  46   4   4   0   0   0    10     393   
it.                                11  1 1  11  11  51   3   2   1   0   1    11     544   
The                                11  1 1  12  12  59   3   3   0   0   0    12    3511   
developed                          11  1 1  13  13  63   9   9   0   0   0    13       4   
world                              11  1 1  14  14  73   5   5   0   0   0    14      60   
has                                11  1 2   1  15   0   3   3   0   0   0    15     239   
taken                              11  1 2   2  16   4   5   5   0   0   0    16      21   
on                                 11  1 2   3  17  10   2   2   0   0   0    17     417   
board                              11  1 2   4  18  13   5   5   0   0   0    18       2   
the                                11  1 2   5  19  19   3   3   0   0   0    19    3511   
task                               11  1 2   6  20  23   4   4   0   0   0    20       6   
of                                 11  1 2   7  21  28   2   2   0   0   0    21    1757   
rebuilding                         11  1 2   8  22  31  10  10   0   0   0    22       1   
the                                11  1 2   9  23  42   3   3   0   0   0    23    3511   
shattered                          11  1 2  10  24  46   9   9   0   0   0    24       3   
economy                            11  1 2  11  25  56   7   7   0   0   0    25      17   
of                                 11  1 2  12  26  64   2   2   0   0   0    26    1757   
Afghanistan                        11  1 2  13  27  67  11  11   0   0   0    27       7   
and                                11  1 3   1  28   0   3   3   0   0   0    28    1283   
has                                11  1 3   2  29   4   3   3   0   0   0    29     239   
just                               11  1 3   3  30   8   4   4   0   0   0    30      75   
pledged                            11  1 3   4  31  13   7   7   0   0   0    31       2   
$1.8bn                             11  1 3   5  32  21   6   5  37   0   1    32     -99   
(œ1.3bn)                           11  1 3   6  33  28   8   5  55   1   2    33     -99   
in                                 11  1 3   7  34  37   2   2   0   0   0    34    1091   
the                                11  1 3   8  35  40   3   3   0   0   0    35    3511   
first                              11  1 3   9  36  44   5   5   0   0   0    36      87   
year                               11  1 3  10  37  50   4   4   0   0   0    37      51   
to                                 11  1 3  11  38  55   2   2   0   0   0    38    1597   
this                               11  1 3  12  39  58   4   4   0   0   0    39     293   
end,                               11  1 3  13  40  63   4   3   2   0   1    40      32   
with                               11  1 3  14  41  68   4   4   0   0   0    41     393   
a                                  11  1 3  15  42  73   1   1   0   0   0    42    1434   
total                              11  1 3  16  43  75   5   5   0   0   0    43       3   
of                                 11  1 4   1  44   0   2   2   0   0   0    44    1757   
$4.5bn                             11  1 4   2  45   3   6   5  37   0   1    45     -99   
over                               11  1 4   3  46  10   4   4   0   0   0    46      76   
the                                11  1 4   4  47  15   3   3   0   0   0    47    3511   
next                               11  1 4   5  48  19   4   4   0   0   0    48      35   
few                                11  1 4   6  49  24   3   3   0   0   0    49      46   
years.                             11  1 4   7  50  28   6   5   1   0   1    50     104   
That                               11  1 4   8  51  35   4   4   0   0   0    51     871   
is                                 11  1 4   9  52  40   2   2   0   0   0    52     717   
already                            11  1 4  10  53  43   7   7   0   0   0    53      24   
nearly                             11  1 4  11  54  51   6   6   0   0   0    54       6   
half                               11  1 4  12  55  58   4   4   0   0   0    55      20   
way                                11  1 4  13  56  63   3   3   0   0   0    56      58   
to                                 11  1 4  14  57  67   2   2   0   0   0    57    1597   
the                                11  1 4  15  58  70   3   3   0   0   0    58    3511   
UN                                 11  1 4  16  59  74   2   2   0   0   0    59       2   
target                             11  1 5   1  60   0   6   6   0   0   0    60       7   
of                                 11  1 5   2  61   7   2   2   0   0   0    61    1757   
$10bn                              11  1 5   3  62  10   5   5  12   0   0    62     -99   
-                                  11  1 5   4  63  16   1   1  12   0   0    63     -99   
although                           11  1 5   5  64  18   8   8   0   0   0    64      19   
the                                11  1 5   6  65  27   3   3   0   0   0    65    3511   
World                              11  1 5   7  66  31   5   5   0   0   0    66      60   
Bank                               11  1 5   8  67  37   4   4   0   0   0    67      12   
reckons                            11  1 5   9  68  42   7   7   0   0   0    68       1   
that                               11  1 5  10  69  50   4   4   0   0   0    69     871   
$15                                11  1 5  11  70  55   3   3  12   0   0    70     -99   
billion                            11  1 5  12  71  59   7   7   0   0   0    71       2   
will                               11  1 5  13  72  67   4   4   0   0   0    72     210   
eventually                         11  2 1   1   1   0  10  10   0   0   0    73      13   
be                                 11  2 1   2   2  11   2   2   0   0   0    74     423   
needed.                            11  2 1   3   3  14   7   6   1   0   1    75       9   
The                                11  2 1   4   4  22   3   3   0   0   0    76    3511   
task                               11  2 1   5   5  26   4   4   0   0   0    77       6   
now                                11  2 1   6   6  31   3   3   0   0   0    78     107   
is                                 11  2 1   7   7  35   2   2   0   0   0    79     717   
to                                 11  2 1   8   8  38   2   2   0   0   0    80    1597   
make                               11  2 1   9   9  41   4   4   0   0   0    81      60   
sure                               11  2 1  10  10  46   4   4   0   0   0    82      14   
that                               11  2 1  11  11  51   4   4   0   0   0    83     871   
the                                11  2 1  12  12  56   3   3   0   0   0    84    3511   
money                              11  2 1  13  13  60   5   5   0   0   0    85      37   
does                               11  2 1  14  14  66   4   4   0   0   0    86      45   
not                                11  2 1  15  15  71   3   3   0   0   0    87     277   
disappear                          11  2 2   1  16   0   9   9   0   0   0    88       1   
down                               11  2 2   2  17  10   4   4   0   0   0    89      38   
a                                  11  2 2   3  18  15   1   1   0   0   0    90    1434   
black                              11  2 2   4  19  17   5   5   0   0   0    91      10   
hole                               11  2 2   5  20  23   4   4   0   0   0    92       2   
and                                11  2 2   6  21  28   3   3   0   0   0    93    1283   
that                               11  2 2   7  22  32   4   4   0   0   0    94     871   
there                              11  2 2   8  23  37   5   5   0   0   0    95     189   
is                                 11  2 2   9  24  43   2   2   0   0   0    96     717   
a                                  11  2 2  10  25  46   1   1   0   0   0    97    1434   
viable                             11  2 2  11  26  48   6   6   0   0   0    98       2   
economy                            11  2 2  12  27  55   7   7   0   0   0    99      17   
that                               11  2 2  13  28  63   4   4   0   0   0   100     871   
can                                11  2 2  14  29  68   3   3   0   0   0   101     123   
sustain                            11  2 2  15  30  72   7   7   0   0   0   102       1   
a                                  11  2 3   1  31   0   1   1   0   0   0   103    1434   
decent                             11  2 3   2  32   2   6   6   0   0   0   104       4   
standard                           11  2 3   3  33   9   8   8   0   0   0   105       3   
of                                 11  2 3   4  34  18   2   2   0   0   0   106    1757   
life                               11  2 3   5  35  21   4   4   0   0   0   107      56   
for                                11  2 3   6  36  26   3   3   0   0   0   108     519   
its                                11  2 3   7  37  30   3   3   0   0   0   109     152   
people                             11  2 3   8  38  34   6   6   0   0   0   110      90   
when                               11  2 3   9  39  41   4   4   0   0   0   111     144   
the                                11  2 3  10  40  46   3   3   0   0   0   112    3511   
aid                                11  2 3  11  41  50   3   3   0   0   0   113       4   
cheques                            11  2 3  12  42  54   7   7   0   0   0   114       2   
run                                11  2 3  13  43  62   3   3   0   0   0   115      20   
out.                               11  2 3  14  44  66   4   3   1   0   1   116     113   
Can                                11  2 3  15  45  75   3   3   0   0   0   117     123   
it                                 11  2 4   1  46   0   2   2   0   0   0   118     544   
be                                 11  2 4   2  47   3   2   2   0   0   0   119     423   
done?                              11  2 4   3  48   6   5   4   5   0   1   120      25   
Afghanistan                        11  2 4   4  49  12  11  11   0   0   0   121       7   
ranks                              11  2 4   5  50  24   5   5   0   0   0   122       2   
at                                 11  2 4   6  51  30   2   2   0   0   0   123     269   
or                                 11  2 4   7  52  33   2   2   0   0   0   124     194   
about                              11  2 4   8  53  36   5   5   0   0   0   125     164   
the                                11  2 4   9  54  42   3   3   0   0   0   126    3511   
bottom                             11  2 4  10  55  46   6   6   0   0   0   127       4   
of                                 11  2 4  11  56  53   2   2   0   0   0   128    1757   
the                                11  2 4  12  57  56   3   3   0   0   0   129    3511   
world                              11  2 4  13  58  60   5   5   0   0   0   130      60   
scale                              11  2 4  14  59  66   5   5   0   0   0   131       5   
on                                 11  2 4  15  60  72   2   2   0   0   0   132     417   
most                               11  2 4  16  61  75   4   4   0   0   0   133      93   
conventional                       11  2 5   1  62   0  12  12   0   0   0   134       2   
measures                           11  2 5   2  63  13   8   8   0   0   0   135       5   
of                                 11  2 5   3  64  22   2   2   0   0   0   136    1757   
human                              11  2 5   4  65  25   5   5   0   0   0   137      25   
endeavour,                         11  2 5   5  66  31  10   9   2   0   1   138       1   
insofar                            11  2 5   6  67  42   7   7   0   0   0   139       1   
as                                 11  2 5   7  68  50   2   2   0   0   0   140     422   
figures                            11  2 5   8  69  53   7   7   0   0   0   141       8   
are                                11  2 5   9  70  61   3   3   0   0   0   142     351   
available                          11  2 5  10  71  65   9   9   0   0   0   143      12   
at                                 11  2 5  11  72  75   2   2   0   0   0   144     269   
all.                               11  3 1   1   1   0   4   3   1   0   1   145     167   
Life                               11  3 1   2   2   5   4   4   0   0   0   146      56   
expectancy                         11  3 1   3   3  10  10  10   0   0   0   147       2   
is                                 11  3 1   4   4  21   2   2   0   0   0   148     717   
42.5                               11  3 1   5   5  24   4   3   1   0   1   149     -99   
years,                             11  3 1   6   6  29   6   5   2   0   1   150     104   
25                                 11  3 1   7   7  36   2   2   0   0   0   151     -99   
out                                11  3 1   8   8  39   3   3   0   0   0   152     113   
of                                 11  3 1   9   9  43   2   2   0   0   0   153    1757   
every                              11  3 1  10  10  46   5   5   0   0   0   154      45   
100                                11  3 1  11  11  52   3   3   0   0   0   155     -99   
children                           11  3 1  12  12  56   8   8   0   0   0   156      43   
die                                11  3 1  13  13  65   3   3   0   0   0   157       5   
before                             11  3 1  14  14  69   6   6   0   0   0   158      50   
they                               11  3 1  15  15  76   4   4   0   0   0   159     258   
are                                11  3 2   1  16   0   3   3   0   0   0   160     351   
five,                              11  3 2   2  17   4   5   4   2   0   1   161      18   
70                                 11  3 2   3  18  10   2   2   0   0   0   162     -99   
per                                11  3 2   4  19  13   3   3   0   0   0   163      36   
cent                               11  3 2   5  20  17   4   4   0   0   0   164      30   
of                                 11  3 2   6  21  22   2   2   0   0   0   165    1757   
the                                11  3 2   7  22  25   3   3   0   0   0   166    3511   
population                         11  3 2   8  23  29  10  10   0   0   0   167      11   
are                                11  3 2   9  24  40   3   3   0   0   0   168     351   
undernourished                     11  3 2  10  25  44  14  14   0   0   0   169       1   
and                                11  3 2  11  26  59   3   3   0   0   0   170    1283   
only                               11  3 2  12  27  63   4   4   0   0   0   171      97   
a                                  11  3 2  13  28  68   1   1   0   0   0   172    1434   
third                              11  3 2  14  29  70   5   5   0   0   0   173       7   
of                                 11  3 2  15  30  76   2   2   0   0   0   174    1757   
the                                11  3 3   1  31   0   3   3   0   0   0   175    3511   
adults                             11  3 3   2  32   4   6   6   0   0   0   176       3   
can                                11  3 3   3  33  11   3   3   0   0   0   177     123   
read                               11  3 3   4  34  15   4   4   0   0   0   178       9   
and                                11  3 3   5  35  20   3   3   0   0   0   179    1283   
write.                             11  3 3   6  36  24   6   5   1   0   1   180      10   
It                                 11  3 3   7  37  31   2   2   0   0   0   181     544   
is,                                11  3 3   8  38  34   3   2   2   0   1   182     717   
in                                 11  3 3   9  39  38   2   2   0   0   0   183    1091   
that                               11  3 3  10  40  41   4   4   0   0   0   184     871   
unpleasant                         11  3 3  11  41  46  10  10   0   0   0   185       4   
expression                         11  3 3  12  42  57  10  10   0   0   0   186       2   
so                                 11  3 3  13  43  68   2   2   0   0   0   187     154   
often                              11  3 3  14  44  71   5   5   0   0   0   188      31   
used                               11  3 4   1  45   0   4   4   0   0   0   189      32   
nowadays,                          11  3 4   2  46   5   9   8   2   0   1   190       3   
a                                  11  3 4   3  47  15   1   1   0   0   0   191    1434   
'failed                            11  3 4   4  48  17   7   6   9   1   0   192       5   
state'.                            11  3 4   5  49  25   7   5  19   0   2   193      36   
If                                 11  3 4   6  50  33   2   2   0   0   0   194     150   
it                                 11  3 4   7  51  36   2   2   0   0   0   195     544   
can                                11  3 4   8  52  39   3   3   0   0   0   196     123   
come                               11  3 4   9  53  43   4   4   0   0   0   197      37   
right,                             11  3 4  10  54  48   6   5   2   0   1   198      38   
that                               11  3 4  11  55  55   4   4   0   0   0   199     871   
would                              11  3 4  12  56  60   5   5   0   0   0   200     146   
be                                 11  3 4  13  57  66   2   2   0   0   0   201     423   
a                                  11  3 4  14  58  69   1   1   0   0   0   202    1434   
wonderful                          11  3 4  15  59  71   9   9   0   0   0   203       4   
demonstration                      11  3 5   1  60   0  13  13   0   0   0   204       1   
to                                 11  3 5   2  61  14   2   2   0   0   0   205    1597   
the                                11  3 5   3  62  17   3   3   0   0   0   206    3511   
rest                               11  3 5   4  63  21   4   4   0   0   0   207      14   
of                                 11  3 5   5  64  26   2   2   0   0   0   208    1757   
the                                11  3 5   6  65  29   3   3   0   0   0   209    3511   
world                              11  3 5   7  66  33   5   5   0   0   0   210      60   
that                               11  3 5   8  67  39   4   4   0   0   0   211     871   
out                                11  3 5   9  68  44   3   3   0   0   0   212     113   
of                                 11  3 5  10  69  48   2   2   0   0   0   213    1757   
catastrophe                        11  3 5  11  70  51  11  11   0   0   0   214       1   
can                                11  3 5  12  71  63   3   3   0   0   0   215     123   
come,                              11  3 5  13  72  67   5   4   2   0   1   216      37   
if                                 11  3 5  14  73  73   2   2   0   0   0   217     150   
not                                11  3 5  15  74  76   3   3   0   0   0   218     277   
triumph,                           11  4 1   1   1   0   8   7   2   0   1   219       2   
at                                 11  4 1   2   2   9   2   2   0   0   0   220     269   
least                              11  4 1   3   3  12   5   5   0   0   0   221      26   
a                                  11  4 1   4   4  18   1   1   0   0   0   222    1434   
modicum                            11  4 1   5   5  20   7   7   0   0   0   223       1   
of                                 11  4 1   6   6  28   2   2   0   0   0   224    1757   
success.                           11  4 1   7   7  31   8   7   1   0   1   225      20   
The                                11  4 1   8   8  44   3   3   0   0   0   226    3511   
first                              11  4 1   9   9  48   5   5   0   0   0   227      87   
thing                              11  4 1  10  10  54   5   5   0   0   0   228      24   
to                                 11  4 1  11  11  60   2   2   0   0   0   229    1597   
appreciate                         11  4 1  12  12  63  10  10   0   0   0   230       3   
is                                 11  4 1  13  13  74   2   2   0   0   0   231     717   
that                               11  4 2   1  14   0   4   4   0   0   0   232     871   
there                              11  4 2   2  15   5   5   5   0   0   0   233     189   
are                                11  4 2   3  16  11   3   3   0   0   0   234     351   
clear                              11  4 2   4  17  15   5   5   0   0   0   235      15   
limits                             11  4 2   5  18  21   6   6   0   0   0   236       3   
to                                 11  4 2   6  19  28   2   2   0   0   0   237    1597   
what                               11  4 2   7  20  31   4   4   0   0   0   238     125   
outsiders                          11  4 2   8  21  36   9   9   0   0   0   239       1   
can                                11  4 2   9  22  46   3   3   0   0   0   240     123   
achieve.                           11  4 2  10  23  50   8   7   1   0   1   241       7   
Consider                           11  4 2  11  24  59   8   8   0   0   0   242       7   
the                                11  4 2  12  25  68   3   3   0   0   0   243    3511   
money                              11  4 2  13  26  72   5   5   0   0   0   244      37   
now                                11  4 3   1  27   0   3   3   0   0   0   245     107   
pledged:                           11  4 3   2  28   4   8   7   4   0   1   246       2   
it                                 11  4 3   3  29  13   2   2   0   0   0   247     544   
is                                 11  4 3   4  30  16   2   2   0   0   0   248     717   
tiny                               11  4 3   5  31  19   4   4   0   0   0   249      13   
by                                 11  4 3   6  32  24   2   2   0   0   0   250     252   
the                                11  4 3   7  33  27   3   3   0   0   0   251    3511   
standards                          11  4 3   8  34  31   9   9   0   0   0   252       9   
of                                 11  4 3   9  35  41   2   2   0   0   0   253    1757   
developed                          11  4 3  10  36  44   9   9   0   0   0   254       4   
countries                          11  4 3  11  37  54   9   9   0   0   0   255      10   
but                                11  4 3  12  38  64   3   3   0   0   0   256     325   
enormous                           11  4 3  13  39  68   8   8   0   0   0   257       3   
by                                 11  4 3  14  40  77   2   2   0   0   0   258     252   
the                                11  4 4   1  41   0   3   3   0   0   0   259    3511   
standards                          11  4 4   2  42   4   9   9   0   0   0   260       9   
of                                 11  4 4   3  43  14   2   2   0   0   0   261    1757   
Afghanistan.                       11  4 4   4  44  17  12  11   1   0   1   262       7   
The                                11  4 4   5  45  30   3   3   0   0   0   263    3511   
whole                              11  4 4   6  46  34   5   5   0   0   0   264      12   
$4.5bn,                            11  4 4   7  47  40   7   5  50   0   2   265     -99   
of                                 11  4 4   8  48  48   2   2   0   0   0   266    1757   
which                              11  4 4   9  49  51   5   5   0   0   0   267     152   
the                                11  4 4  10  50  57   3   3   0   0   0   268    3511   
UK's                               11  4 4  11  51  61   4   4   8   0   0   269     -99   
share                              11  4 4  12  52  66   5   5   0   0   0   270       5   
is                                 11  4 4  13  53  72   2   2   0   0   0   271     717   
$288m,                             11  4 5   1  54   0   6   5  37   0   1   272       2   
is                                 11  4 5   2  55   7   2   2   0   0   0   273     717   
less                               11  4 5   3  56  10   4   4   0   0   0   274      27   
than                               11  4 5   4  57  15   4   4   0   0   0   275     123   
the                                11  4 5   5  58  20   3   3   0   0   0   276    3511   
British                            11  4 5   6  59  24   7   7   0   0   0   277      77   
taxpayer                           11  4 5   7  60  32   8   8   0   0   0   278       2   
spent                              11  4 5   8  61  41   5   5   0   0   0   279      15   
last                               11  4 5   9  62  47   4   4   0   0   0   280      73   
year                               11  4 5  10  63  52   4   4   0   0   0   281      51   
in                                 11  4 5  11  64  57   2   2   0   0   0   282    1091   
eradicating                        11  4 5  12  65  60  11  11   0   0   0   283       1   
foot-                              11  4 5  13  66  72   5   5  12   0   0   284       1   
and-mouth                          11  5 1   1   1   0   9   9   0   0   0   285     -99   
disease.                           11  5 1   2   2  10   8   7   1   0   1   286       5   
Put                                11  5 1   3   3  19   3   3   0   0   0   287      26   
another                            11  5 1   4   4  23   7   7   0   0   0   288      33   
way,                               11  5 1   5   5  31   4   3   2   0   1   289      58   
we                                 11  5 1   6   6  36   2   2   0   0   0   290     179   
spent                              11  5 1   7   7  39   5   5   0   0   0   291      15   
four                               11  5 1   8   8  45   4   4   0   0   0   292      27   
times                              11  5 1   9   9  50   5   5   0   0   0   293      23   
as                                 11  5 1  10  10  56   2   2   0   0   0   294     422   
much                               11  5 1  11  11  59   4   4   0   0   0   295      97   
on                                 11  5 1  12  12  64   2   2   0   0   0   296     417   
the                                11  5 1  13  13  67   3   3   0   0   0   297    3511   
Dome                               11  5 1  14  14  71   4   4   0   0   0   298       2   
as                                 11  5 1  15  15  76   2   2   0   0   0   299     422   
we                                 11  5 2   1  16   0   2   2   0   0   0   300     179   
are                                11  5 2   2  17   3   3   3   0   0   0   301     351   
spending                           11  5 2   3  18   7   8   8   0   0   0   302       6   
on                                 11  5 2   4  19  16   2   2   0   0   0   303     417   
Afghanistan.                       11  5 2   5  20  19  12  11   1   0   1   304       7   
But                                11  5 2   6  21  36   3   3   0   0   0   305     325   
relative                           11  5 2   7  22  40   8   8   0   0   0   306       6   
to                                 11  5 2   8  23  49   2   2   0   0   0   307    1597   
the                                11  5 2   9  24  52   3   3   0   0   0   308    3511   
Afghan                             11  5 2  10  25  56   6   6   0   0   0   309       1   
economy,                           11  5 2  11  26  63   8   7   2   0   1   310      17   
the                                11  5 2  12  27  72   3   3   0   0   0   311    3511   
money                              11  5 3   1  28   0   5   5   0   0   0   312      37   
is                                 11  5 3   2  29   6   2   2   0   0   0   313     717   
big.                               11  5 3   3  30   9   4   3   1   0   1   314      21   
There                              11  5 3   4  31  14   5   5   0   0   0   315     189   
are                                11  5 3   5  32  20   3   3   0   0   0   316     351   
no                                 11  5 3   6  33  24   2   2   0   0   0   317     117   
reliable                           11  5 3   7  34  27   8   8   0   0   0   318       2   
statistics                         11  5 3   8  35  36  10  10   0   0   0   319       5   
for                                11  5 3   9  36  47   3   3   0   0   0   320     519   
its                                11  5 3  10  37  51   3   3   0   0   0   321     152   
GDP,                               11  5 3  11  38  55   4   3   2   0   1   322       4   
but                                11  5 3  12  39  60   3   3   0   0   0   323     325   
it                                 11  5 3  13  40  64   2   2   0   0   0   324     544   
is                                 11  5 3  14  41  67   2   2   0   0   0   325     717   
probably                           11  5 3  15  42  70   8   8   0   0   0   326      12   
about                              11  5 4   1  43   0   5   5   0   0   0   327     164   
$20bn                              11  5 4   2  44   6   5   5  12   0   0   328     -99   
a                                  11  5 4   3  45  12   1   1   0   0   0   329    1434   
year.                              11  5 4   4  46  14   5   4   1   0   1   330      51   
There                              11  5 4   5  47  20   5   5   0   0   0   331     189   
are                                11  5 4   6  48  26   3   3   0   0   0   332     351   
some                               11  5 4   7  49  30   4   4   0   0   0   333      86   
25                                 11  5 4   8  50  35   2   2   0   0   0   334     -99   
million                            11  5 4   9  51  38   7   7   0   0   0   335      11   
people,                            11  5 4  10  52  46   7   6   2   0   1   336      90   
but                                11  5 4  11  53  54   3   3   0   0   0   337     325   
per                                11  5 4  12  54  58   3   3   0   0   0   338      36   
capita                             11  5 4  13  55  62   6   6   0   0   0   339       1   
income                             11  5 4  14  56  69   6   6   0   0   0   340       5   
is                                 11  5 4  15  57  76   2   2   0   0   0   341     717   
only                               11  5 5   1  58   0   4   4   0   0   0   342      97   
around                             11  5 5   2  59   5   6   6   0   0   0   343      31   
$800,                              11  5 5   3  60  12   5   4  37   0   1   344     -99   
20                                 11  5 5   4  61  18   2   2   0   0   0   345     -99   
per                                11  5 5   5  62  21   3   3   0   0   0   346      36   
cent                               11  5 5   6  63  25   4   4   0   0   0   347      30   
lower                              11  5 5   7  64  30   5   5   0   0   0   348       7   
than                               11  5 5   8  65  36   4   4   0   0   0   349     123   
in                                 11  5 5   9  66  41   2   2   0   0   0   350    1091   
neighbouring                       11  5 5  10  67  44  12  12   0   0   0   351       1   
Tajikistan                         11  5 5  11  68  57  10  10   0   0   0   352       1   
and                                11  5 5  12  69  68   3   3   0   0   0   353    1283   
only                               11  5 5  13  70  72   4   4   0   0   0   354      97   
half                               11  6 1   1   1   0   4   4   0   0   0   355      20   
that                               11  6 1   2   2   5   4   4   0   0   0   356     871   
of                                 11  6 1   3   3  10   2   2   0   0   0   357    1757   
Pakistan.                          11  6 1   4   4  13   9   8   1   0   1   358       1   
So                                 11  6 1   5   5  23   2   2   0   0   0   359     154   
the                                11  6 1   6   6  26   3   3   0   0   0   360    3511   
aid                                11  6 1   7   7  30   3   3   0   0   0   361       4   
flow                               11  6 1   8   8  34   4   4   0   0   0   362       2   
will                               11  6 1   9   9  39   4   4   0   0   0   363     210   
be                                 11  6 1  10  10  44   2   2   0   0   0   364     423   
more                               11  6 1  11  11  47   4   4   0   0   0   365     168   
than                               11  6 1  12  12  52   4   4   0   0   0   366     123   
5                                  11  6 1  13  13  57   1   1   0   0   0   367     -99   
per                                11  6 1  14  14  59   3   3   0   0   0   368      36   
cent                               11  6 1  15  15  63   4   4   0   0   0   369      30   
of                                 11  6 1  16  16  68   2   2   0   0   0   370    1757   
GDP                                11  6 1  17  17  71   3   3   0   0   0   371       4   
per                                11  6 1  18  18  75   3   3   0   0   0   372      36   
annum                              11  6 2   1  19   0   5   5   0   0   0   373       1   
-                                  11  6 2   2  20   6   1   1  12   0   0   374     -99   
and                                11  6 2   3  21   8   3   3   0   0   0   375    1283   
a                                  11  6 2   4  22  12   1   1   0   0   0   376    1434   
lot                                11  6 2   5  23  14   3   3   0   0   0   377      15   
more                               11  6 2   6  24  18   4   4   0   0   0   378     168   
in                                 11  6 2   7  25  23   2   2   0   0   0   379    1091   
the                                11  6 2   8  26  26   3   3   0   0   0   380    3511   
first                              11  6 2   9  27  30   5   5   0   0   0   381      87   
year.                              11  6 2  10  28  36   5   4   1   0   1   382      51   
That                               11  6 2  11  29  42   4   4   0   0   0   383     871   
ought                              11  6 2  12  30  47   5   5   0   0   0   384       6   
to                                 11  6 2  13  31  53   2   2   0   0   0   385    1597   
be                                 11  6 2  14  32  56   2   2   0   0   0   386     423   
enough                             11  6 2  15  33  59   6   6   0   0   0   387      32   
to                                 11  6 2  16  34  66   2   2   0   0   0   388    1597   
make                               11  6 2  17  35  69   4   4   0   0   0   389      60   
a                                  11  6 2  18  36  74   1   1   0   0   0   390    1434   
material                           11  6 3   1  37   0   8   8   0   0   0   391       6   
difference                         11  6 3   2  38   9  10  10   0   0   0   392      15   
to                                 11  6 3   3  39  20   2   2   0   0   0   393    1597   
the                                11  6 3   4  40  23   3   3   0   0   0   394    3511   
country's                          11  6 3   5  41  27   9   9   8   0   0   395     -99   
wellbeing.                         11  6 3   6  42  37  10   9   1   0   1   396       1   
But                                11  6 3   7  43  52   3   3   0   0   0   397     325   
it                                 11  6 3   8  44  56   2   2   0   0   0   398     544   
has                                11  6 3   9  45  59   3   3   0   0   0   399     239   
to                                 11  6 3  10  46  63   2   2   0   0   0   400    1597   
be                                 11  6 3  11  47  66   2   2   0   0   0   401     423   
a                                  11  6 3  12  48  69   1   1   0   0   0   402    1434   
lasting                            11  6 3  13  49  71   7   7   0   0   0   403       3   
difference.                        11  6 4   1  50   0  11  10   1   0   1   404      15   
Some                               11  6 4   2  51  12   4   4   0   0   0   405      86   
day                                11  6 4   3  52  17   3   3   0   0   0   406      35   
the                                11  6 4   4  53  21   3   3   0   0   0   407    3511   
cheques                            11  6 4   5  54  25   7   7   0   0   0   408       2   
will                               11  6 4   6  55  33   4   4   0   0   0   409     210   
dry                                11  6 4   7  56  38   3   3   0   0   0   410       5   
up                                 11  6 4   8  57  42   2   2   0   0   0   411     135   
and                                11  6 4   9  58  45   3   3   0   0   0   412    1283   
the                                11  6 4  10  59  49   3   3   0   0   0   413    3511   
expensive                          11  6 4  11  60  53   9   9   0   0   0   414       7   
consultants                        11  6 4  12  61  63  11  11   0   0   0   415       1   
in                                 11  6 4  13  62  75   2   2   0   0   0   416    1091   
their                              11  6 5   1  63   0   5   5   0   0   0   417     225   
white                              11  6 5   2  64   6   5   5   0   0   0   418       2   
Range                              11  6 5   3  65  12   5   5   0   0   0   419       7   
Rovers                             11  6 5   4  66  18   6   6   0   0   0   420       1   
will                               11  6 5   5  67  25   4   4   0   0   0   421     210   
go                                 11  6 5   6  68  30   2   2   0   0   0   422      40   
back                               11  6 5   7  69  33   4   4   0   0   0   423      38   
home.                              11  6 5   8  70  38   5   4   1   0   1   424      19   
In                                 11  6 5   9  71  44   2   2   0   0   0   425    1091   
any                                11  6 5  10  72  47   3   3   0   0   0   426      58   
case                               11  6 5  11  73  51   4   4   0   0   0   427      26   
these                              11  6 5  12  74  56   5   5   0   0   0   428      73   
are                                11  6 5  13  75  62   3   3   0   0   0   429     351   
proud,                             11  6 5  14  76  66   6   5   2   0   1   430       4   
independent                        11  7 1   1   1   0  11  11   0   0   0   431       6   
people                             11  7 1   2   2  12   6   6   0   0   0   432      90   
who                                11  7 1   3   3  19   3   3   0   0   0   433     157   
