Decisions                           4  1 1   1   1   0   9   9   0   0   0     1       2   
on                                  4  1 1   2   2  10   2   2   0   0   0     2     417   
the                                 4  1 1   3   3  13   3   3   0   0   0     3    3511   
next                                4  1 1   4   4  17   4   4   0   0   0     4      35   
phase                               4  1 1   5   5  22   5   5   0   0   0     5       4   
of                                  4  1 1   6   6  28   2   2   0   0   0     6    1757   
the                                 4  1 1   7   7  31   3   3   0   0   0     7    3511   
unwisely                            4  1 1   8   8  35   8   8   0   0   0     8       2   
named                               4  1 1   9   9  44   5   5   0   0   0     9       3   
war                                 4  1 1  10  10  50   3   3   0   0   0    10      28   
against                             4  1 1  11  11  54   7   7   0   0   0    11      36   
terrorism                           4  1 1  12  12  62   9   9   0   0   0    12       5   
are                                 4  1 1  13  13  72   3   3   0   0   0    13     351   
creeping                            4  1 2   1  14   0   8   8   0   0   0    14       1   
closer,                             4  1 2   2  15   9   7   6   2   0   1    15       6   
and                                 4  1 2   3  16  17   3   3   0   0   0    16    1283   
most                                4  1 2   4  17  21   4   4   0   0   0    17      93   
of                                  4  1 2   5  18  26   2   2   0   0   0    18    1757   
the                                 4  1 2   6  19  29   3   3   0   0   0    19    3511   
signs                               4  1 2   7  20  33   5   5   0   0   0    20       9   
are                                 4  1 2   8  21  39   3   3   0   0   0    21     351   
that                                4  1 2   9  22  43   4   4   0   0   0    22     871   
George                              4  1 2  10  23  48   6   6   0   0   0    23       6   
Bush                                4  1 2  11  24  55   4   4   0   0   0    24       4   
will                                4  1 2  12  25  60   4   4   0   0   0    25     210   
get                                 4  1 2  13  26  65   3   3   0   0   0    26      48   
them                                4  1 2  14  27  69   4   4   0   0   0    27      80   
wrong.                              4  1 2  15  28  74   6   5   1   0   1    28      16   
After                               4  1 3   1  29   0   5   5   0   0   0    29      62   
he                                  4  1 3   2  30   6   2   2   0   0   0    30     265   
used                                4  1 3   3  31   9   4   4   0   0   0    31      32   
his                                 4  1 3   4  32  14   3   3   0   0   0    32     161   
State                               4  1 3   5  33  18   5   5   0   0   0    33      36   
of                                  4  1 3   6  34  24   2   2   0   0   0    34    1757   
the                                 4  1 3   7  35  27   3   3   0   0   0    35    3511   
Union                               4  1 3   8  36  31   5   5   0   0   0    36      13   
address                             4  1 3   9  37  37   7   7   0   0   0    37       2   
to                                  4  1 3  10  38  45   2   2   0   0   0    38    1597   
identify                            4  1 3  11  39  48   8   8   0   0   0    39       1   
the                                 4  1 3  12  40  57   3   3   0   0   0    40    3511   
equally                             4  1 3  13  41  61   7   7   0   0   0    41       5   
unwisely                            4  1 3  14  42  69   8   8   0   0   0    42       2   
named                               4  1 4   1  43   0   5   5   0   0   0    43       3   
axis                                4  1 4   2  44   6   4   4   0   0   0    44       1   
of                                  4  1 4   3  45  11   2   2   0   0   0    45    1757   
evil,                               4  1 4   4  46  14   5   4   2   0   1    46       5   
the                                 4  1 4   5  47  20   3   3   0   0   0    47    3511   
pressing                            4  1 4   6  48  24   8   8   0   0   0    48       1   
question                            4  1 4   7  49  33   8   8   0   0   0    49      12   
is:                                 4  1 4   8  50  42   3   2   4   0   1    50     717   
what                                4  1 4   9  51  46   4   4   0   0   0    51     125   
is                                  4  1 4  10  52  51   2   2   0   0   0    52     717   
to                                  4  1 4  11  53  54   2   2   0   0   0    53    1597   
be                                  4  1 4  12  54  57   2   2   0   0   0    54     423   
done                                4  1 4  13  55  60   4   4   0   0   0    55      25   
about                               4  1 4  14  56  65   5   5   0   0   0    56     164   
Iraq?                               4  1 4  15  57  71   5   4   5   0   1    57       4   
That                                4  1 5   1  58   0   4   4   0   0   0    58     871   
something                           4  1 5   2  59   5   9   9   0   0   0    59      29   
ought                               4  1 5   3  60  15   5   5   0   0   0    60       6   
to                                  4  1 5   4  61  21   2   2   0   0   0    61    1597   
be                                  4  1 5   5  62  24   2   2   0   0   0    62     423   
done                                4  1 5   6  63  27   4   4   0   0   0    63      25   
about                               4  1 5   7  64  32   5   5   0   0   0    64     164   
Iraq                                4  1 5   8  65  38   4   4   0   0   0    65       4   
should                              4  1 5   9  66  43   6   6   0   0   0    66      88   
not                                 4  1 5  10  67  50   3   3   0   0   0    67     277   
be                                  4  1 5  11  68  54   2   2   0   0   0    68     423   
in                                  4  1 5  12  69  57   2   2   0   0   0    69    1091   
doubt.                              4  1 5  13  70  60   6   5   1   0   1    70       6   
The                                 4  1 5  14  71  67   3   3   0   0   0    71    3511   
question                            4  1 5  15  72  71   8   8   0   0   0    72      12   
is                                  4  2 1   1   1   0   2   2   0   0   0    73     717   
whether                             4  2 1   2   2   3   7   7   0   0   0    74      37   
the                                 4  2 1   3   3  11   3   3   0   0   0    75    3511   
US                                  4  2 1   4   4  15   2   2   0   0   0    76      86   
is                                  4  2 1   5   5  18   2   2   0   0   0    77     717   
going                               4  2 1   6   6  21   5   5   0   0   0    78      39   
to                                  4  2 1   7   7  27   2   2   0   0   0    79    1597   
act                                 4  2 1   8   8  30   3   3   0   0   0    80      10   
against                             4  2 1   9   9  34   7   7   0   0   0    81      36   
its                                 4  2 1  10  10  42   3   3   0   0   0    82     152   
enemies                             4  2 1  11  11  46   7   7   0   0   0    83       6   
in                                  4  2 1  12  12  54   2   2   0   0   0    84    1091   
a                                   4  2 1  13  13  57   1   1   0   0   0    85    1434   
way                                 4  2 1  14  14  59   3   3   0   0   0    86      58   
that                                4  2 1  15  15  63   4   4   0   0   0    87     871   
creates                             4  2 1  16  16  68   7   7   0   0   0    88       3   
even                                4  2 1  17  17  76   4   4   0   0   0    89      84   
more                                4  2 2   1  18   0   4   4   0   0   0    90     168   
enemies.                            4  2 2   2  19   5   8   7   1   0   1    91       6   
The                                 4  2 2   3  20  14   3   3   0   0   0    92    3511   
next                                4  2 2   4  21  18   4   4   0   0   0    93      35   
question                            4  2 2   5  22  23   8   8   0   0   0    94      12   
is                                  4  2 2   6  23  32   2   2   0   0   0    95     717   
whether                             4  2 2   7  24  35   7   7   0   0   0    96      37   
Britain                             4  2 2   8  25  43   7   7   0   0   0    97      26   
is                                  4  2 2   9  26  51   2   2   0   0   0    98     717   
going                               4  2 2  10  27  54   5   5   0   0   0    99      39   
to                                  4  2 2  11  28  60   2   2   0   0   0   100    1597   
support                             4  2 2  12  29  63   7   7   0   0   0   101       8   
whatever                            4  2 2  13  30  71   8   8   0   0   0   102       9   
President                           4  2 3   1  31   0   9   9   0   0   0   103       7   
Bush                                4  2 3   2  32  10   4   4   0   0   0   104       4   
does                                4  2 3   3  33  15   4   4   0   0   0   105      45   
regardless.                         4  2 3   4  34  20  11  10   1   0   1   106       5   
Saddam                              4  2 3   5  35  36   6   6   0   0   0   107       1   
Hussein                             4  2 3   6  36  43   7   7   0   0   0   108       1   
is                                  4  2 3   7  37  51   2   2   0   0   0   109     717   
still                               4  2 3   8  38  54   5   5   0   0   0   110      52   
a                                   4  2 3   9  39  60   1   1   0   0   0   111    1434   
threat                              4  2 3  10  40  62   6   6   0   0   0   112       7   
to                                  4  2 3  11  41  69   2   2   0   0   0   113    1597   
his                                 4  2 3  12  42  72   3   3   0   0   0   114     161   
neighbours                          4  2 4   1  43   0  10  10   0   0   0   115       1   
and                                 4  2 4   2  44  11   3   3   0   0   0   116    1283   
-                                   4  2 4   3  45  15   1   1  12   0   0   117     -99   
potentially                         4  2 4   4  46  17  11  11   0   0   0   118       3   
-                                   4  2 4   5  47  29   1   1  12   0   0   119     -99   
to                                  4  2 4   6  48  31   2   2   0   0   0   120    1597   
the                                 4  2 4   7  49  34   3   3   0   0   0   121    3511   
US                                  4  2 4   8  50  38   2   2   0   0   0   122      86   
and                                 4  2 4   9  51  41   3   3   0   0   0   123    1283   
its                                 4  2 4  10  52  45   3   3   0   0   0   124     152   
allies.                             4  2 4  11  53  49   7   6   1   0   1   125       3   
Even                                4  2 4  12  54  57   4   4   0   0   0   126      84   
if                                  4  2 4  13  55  62   2   2   0   0   0   127     150   
the                                 4  2 4  14  56  65   3   3   0   0   0   128    3511   
direct                              4  2 4  15  57  69   6   6   0   0   0   129       2   
risk                                4  2 4  16  58  76   4   4   0   0   0   130      13   
to                                  4  2 5   1  59   0   2   2   0   0   0   131    1597   
the                                 4  2 5   2  60   3   3   3   0   0   0   132    3511   
West                                4  2 5   3  61   7   4   4   0   0   0   133       8   
from                                4  2 5   4  62  12   4   4   0   0   0   134     248   
his                                 4  2 5   5  63  17   3   3   0   0   0   135     161   
proven                              4  2 5   6  64  21   6   6   0   0   0   136       1   
wish                                4  2 5   7  65  28   4   4   0   0   0   137       5   
to                                  4  2 5   8  66  33   2   2   0   0   0   138    1597   
acquire                             4  2 5   9  67  36   7   7   0   0   0   139       1   
weapons                             4  2 5  10  68  44   7   7   0   0   0   140       4   
of                                  4  2 5  11  69  52   2   2   0   0   0   141    1757   
mass                                4  2 5  12  70  55   4   4   0   0   0   142       3   
destruction                         4  2 5  13  71  60  11  11   0   0   0   143       3   
is                                  4  2 5  14  72  72   2   2   0   0   0   144     717   
small,                              4  3 1   1   1   0   6   5   2   0   1   145      14   
the                                 4  3 1   2   2   7   3   3   0   0   0   146    3511   
international                       4  3 1   3   3  11  13  13   0   0   0   147      12   
community                           4  3 1   4   4  25   9   9   0   0   0   148      10   
has                                 4  3 1   5   5  35   3   3   0   0   0   149     239   
a                                   4  3 1   6   6  39   1   1   0   0   0   150    1434   
responsibility                      4  3 1   7   7  41  14  14   0   0   0   151       9   
to                                  4  3 1   8   8  56   2   2   0   0   0   152    1597   
act.                                4  3 1   9   9  59   4   3   1   0   1   153      10   
As                                  4  3 1  10  10  68   2   2   0   0   0   154     422   
Mr                                  4  3 1  11  11  71   2   2   0   0   0   155     109   
Blair                               4  3 1  12  12  74   5   5   0   0   0   156      34   
accepted                            4  3 2   1  13   0   8   8   0   0   0   157       6   
yesterday,                          4  3 2   2  14   9  10   9   2   0   1   158      16   
there                               4  3 2   3  15  20   5   5   0   0   0   159     189   
is                                  4  3 2   4  16  26   2   2   0   0   0   160     717   
not                                 4  3 2   5  17  29   3   3   0   0   0   161     277   
any                                 4  3 2   6  18  33   3   3   0   0   0   162      58   
evidence                            4  3 2   7  19  37   8   8   0   0   0   163       8   
linking                             4  3 2   8  20  46   7   7   0   0   0   164       1   
Iraq                                4  3 2   9  21  54   4   4   0   0   0   165       4   
with                                4  3 2  10  22  59   4   4   0   0   0   166     393   
the                                 4  3 2  11  23  64   3   3   0   0   0   167    3511   
terrorist                           4  3 2  12  24  68   9   9   0   0   0   168       4   
attacks                             4  3 3   1  25   0   7   7   0   0   0   169       2   
of                                  4  3 3   2  26   8   2   2   0   0   0   170    1757   
11                                  4  3 3   3  27  11   2   2   0   0   0   171     -99   
September.                          4  3 3   4  28  14  10   9   1   0   1   172       8   
The                                 4  3 3   5  29  25   3   3   0   0   0   173    3511   
country                             4  3 3   6  30  29   7   7   0   0   0   174      32   
must                                4  3 3   7  31  37   4   4   0   0   0   175      31   
be                                  4  3 3   8  32  42   2   2   0   0   0   176     423   
treated                             4  3 3   9  33  45   7   7   0   0   0   177       7   
as                                  4  3 3  10  34  53   2   2   0   0   0   178     422   
a                                   4  3 3  11  35  56   1   1   0   0   0   179    1434   
problem                             4  3 3  12  36  58   7   7   0   0   0   180      24   
in                                  4  3 3  13  37  66   2   2   0   0   0   181    1091   
its                                 4  3 3  14  38  69   3   3   0   0   0   182     152   
own                                 4  3 3  15  39  73   3   3   0   0   0   183      44   
right,                              4  3 4   1  40   0   6   5   2   0   1   184      38   
and                                 4  3 4   2  41   7   3   3   0   0   0   185    1283   
the                                 4  3 4   3  42  11   3   3   0   0   0   186    3511   
issues                              4  3 4   4  43  15   6   6   0   0   0   187       5   
remain                              4  3 4   5  44  22   6   6   0   0   0   188       9   
much                                4  3 4   6  45  29   4   4   0   0   0   189      97   
the                                 4  3 4   7  46  34   3   3   0   0   0   190    3511   
same                                4  3 4   8  47  38   4   4   0   0   0   191      36   
as                                  4  3 4   9  48  43   2   2   0   0   0   192     422   
they                                4  3 4  10  49  46   4   4   0   0   0   193     258   
were                                4  3 4  11  50  51   4   4   0   0   0   194     106   
before                              4  3 4  12  51  56   6   6   0   0   0   195      50   
September                           4  3 4  13  52  63   9   9   0   0   0   196       8   
last                                4  3 4  14  53  73   4   4   0   0   0   197      73   
year.                               4  3 5   1  54   0   5   4   1   0   1   198      51   
The                                 4  3 5   2  55   6   3   3   0   0   0   199    3511   
main                                4  3 5   3  56  10   4   4   0   0   0   200       5   
one                                 4  3 5   4  57  15   3   3   0   0   0   201     176   
is                                  4  3 5   5  58  19   2   2   0   0   0   202     717   
that                                4  3 5   6  59  22   4   4   0   0   0   203     871   
of                                  4  3 5   7  60  27   2   2   0   0   0   204    1757   
sanctions.                          4  3 5   8  61  30  10   9   1   0   1   205       4   
To                                  4  3 5   9  62  41   2   2   0   0   0   206    1597   
his                                 4  3 5  10  63  44   3   3   0   0   0   207     161   
credit,                             4  3 5  11  64  48   7   6   2   0   1   208       4   
Mr                                  4  3 5  12  65  56   2   2   0   0   0   209     109   
Blair                               4  3 5  13  66  59   5   5   0   0   0   210      34   
seems                               4  3 5  14  67  65   5   5   0   0   0   211      30   
to                                  4  3 5  15  68  71   2   2   0   0   0   212    1597   
