,sentence_num,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
0,0,Da,1.0,0.0,0.0,149.0,149.0,1.0,0.0,0.0
1,0,im,5.0,192.0,192.0,1446.0,289.19999999999993,1.0,4.0,1.0
2,0,Inneren,3.0,360.0,360.0,765.0,255.0,1.0,2.0,1.0
3,0,der,1.0,227.0,227.0,227.0,227.0,1.0,0.0,0.0
4,0,Kammerhälften,13.0,188.0,662.0,3029.0,233.0,1.0,12.0,1.0
5,0,mit,2.0,0.0,0.0,458.0,229.0,1.0,1.0,1.0
6,0,metallischen,9.0,200.0,342.0,1793.0,199.2222222222223,1.0,8.0,1.0
7,0,Wänden,7.0,408.0,408.0,2745.0,392.142857142857,1.0,6.0,1.0
8,0,kein,3.0,0.0,0.0,766.0,255.33333333333323,1.0,2.0,1.0
9,0,elektrisches,6.0,251.0,517.0,1561.0,260.1666666666668,1.0,5.0,1.0
10,0,Feld,2.0,0.0,0.0,431.0,215.5,1.0,1.0,1.0
11,0,existiert,2.0,298.0,298.0,572.0,286.0,1.0,1.0,1.0
12,0,beschreiben,2.0,0.0,0.0,650.0,325.0,1.0,1.0,1.0
13,0,die,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,Ionen,2.0,0.0,0.0,398.0,199.0,1.0,1.0,1.0
15,0,hier,2.0,0.0,0.0,412.0,206.0,1.0,1.0,1.0
16,0,im,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,Magnetfeld,3.0,157.0,157.0,1037.0,345.66666666666663,1.0,2.0,1.0
18,0,einen,1.0,160.0,160.0,160.0,160.0,1.0,0.0,0.0
19,0,Halbkreis,5.0,268.0,461.0,1329.0,265.8000000000001,1.0,4.0,1.0
20,0,in,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0,der,2.0,0.0,0.0,975.0,487.5,1.0,1.0,1.0
22,0,x-y-Ebene,5.0,272.0,272.0,1374.0,274.8000000000001,1.0,4.0,1.0
23,0,dessen,3.0,247.0,534.0,870.0,290.0,1.0,2.0,1.0
24,0,Radius,1.0,363.0,363.0,363.0,363.0,1.0,0.0,0.0
25,0,durch,1.0,0.0,0.0,235.0,235.0,1.0,0.0,0.0
26,0,die,1.0,188.0,188.0,188.0,188.0,1.0,0.0,0.0
27,0,als,2.0,295.0,295.0,553.0,276.5,1.0,1.0,1.0
28,0,Zentripetalkraft,6.0,211.0,1017.0,1520.0,253.33333333333323,1.0,5.0,1.0
29,0,wirkende,2.0,231.0,231.0,462.0,231.0,1.0,1.0,1.0
30,0,Lorentzkraft,2.0,295.0,295.0,630.0,315.0,1.0,1.0,1.0
31,0,festgelegt,2.0,303.0,596.0,596.0,298.0,1.0,1.0,1.0
32,0,und,1.0,220.0,220.0,220.0,220.0,1.0,0.0,0.0
33,0,dessen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
