,sentence_num,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
0,0,A,0.08333333333333333,9.0,9.0,9.0,9.0,0.08333333333333333,0.0,0.0
1,0,creaky,2.6666666666666665,96.75,195.58333333333331,332.75,119.05357142857143,1.0,1.6666666666666667,0.5833333333333334
2,0,staircase,3.9166666666666665,117.0,152.33333333333334,543.0833333333334,143.34841269841272,1.0,2.9166666666666665,0.9166666666666666
3,0,gothic.,1.6666666666666667,117.08333333333331,117.08333333333331,233.25,136.1597222222222,0.9166666666666666,0.75,0.5
4,1,a,0.2727272727272727,24.181818181818183,24.181818181818183,24.181818181818183,24.181818181818183,0.2727272727272727,0.0,0.0
5,1,weird,0.6363636363636364,86.9090909090909,86.9090909090909,86.9090909090909,86.9090909090909,0.6363636363636364,0.0,0.0
6,1,amalgam,1.9090909090909087,126.54545454545456,212.1818181818182,245.8181818181818,131.6590909090909,1.0,0.9090909090909092,0.5454545454545454
7,1,of,0.2727272727272727,23.272727272727273,23.272727272727273,23.272727272727273,23.272727272727273,0.2727272727272727,0.0,0.0
8,1,`The,1.0,74.18181818181819,90.9090909090909,102.45454545454544,67.37878787878788,0.7272727272727273,0.2727272727272727,0.18181818181818185
9,1,Thing',0.8181818181818182,75.63636363636364,75.63636363636364,89.27272727272727,73.21212121212122,0.6363636363636364,0.18181818181818185,0.09090909090909093
10,1,and,0.4545454545454545,48.63636363636363,48.63636363636363,48.63636363636363,48.63636363636363,0.4545454545454545,0.0,0.0
11,1,a,0.4545454545454545,45.0,45.0,45.0,45.0,0.4545454545454545,0.0,0.0
12,1,geriatric,1.4545454545454546,97.0909090909091,144.54545454545453,183.9090909090909,104.74242424242424,0.8181818181818182,0.6363636363636364,0.4545454545454545
13,1,`Scream.',1.181818181818182,100.45454545454544,138.36363636363637,138.36363636363637,104.95454545454544,0.8181818181818182,0.3636363636363637,0.3636363636363637
14,2,In,0.16666666666666666,10.333333333333334,17.666666666666668,17.666666666666668,8.833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333
15,2,comparison,1.8333333333333333,120.25,155.91666666666666,236.83333333333331,133.75,1.0,0.8333333333333334,0.5833333333333334
16,2,to,0.3333333333333333,40.083333333333336,40.083333333333336,40.083333333333336,40.083333333333336,0.3333333333333333,0.0,0.0
17,2,his,1.0,58.5,62.75,93.83333333333331,60.88888888888889,0.6666666666666666,0.3333333333333333,0.25
18,2,earlier,1.5833333333333333,98.66666666666669,98.66666666666669,170.41666666666666,98.76388888888887,0.9166666666666666,0.6666666666666666,0.5
19,2,films,1.0833333333333333,88.91666666666669,104.58333333333331,112.33333333333331,87.79166666666669,0.8333333333333334,0.25,0.25
20,2,it,0.16666666666666666,12.25,12.25,12.25,12.25,0.16666666666666666,0.0,0.0
21,2,seems,1.6666666666666667,109.08333333333331,120.75,169.58333333333334,106.54166666666669,1.0,0.6666666666666666,0.5
22,2,a,0.5,42.25,42.25,48.08333333333334,40.583333333333336,0.4166666666666667,0.08333333333333333,0.08333333333333333
23,2,disappointingly,2.5,112.91666666666669,146.58333333333334,272.5833333333333,105.21666666666668,1.0,1.5,0.9166666666666666
24,2,thin,0.9166666666666666,112.16666666666669,112.16666666666669,143.41666666666666,108.97222222222223,0.6666666666666666,0.25,0.16666666666666666
25,2,slice,1.5,96.16666666666669,117.66666666666669,164.66666666666666,98.63194444444444,0.8333333333333334,0.6666666666666666,0.4166666666666667
26,2,of,0.9166666666666666,83.75,83.75,104.16666666666669,81.08333333333333,0.75,0.16666666666666666,0.16666666666666666
27,2,lower-class,2.6666666666666665,123.25,224.33333333333331,326.4166666666667,112.75833333333333,0.9166666666666666,1.75,0.75
28,2,London,1.5833333333333333,96.25,125.66666666666669,178.58333333333337,101.63888888888891,0.9166666666666666,0.6666666666666666,0.4166666666666667
29,2,life;,0.75,62.16666666666666,62.16666666666666,67.91666666666667,62.25,0.6666666666666666,0.08333333333333333,0.08333333333333333
30,2,despite,1.5833333333333333,79.66666666666667,125.75,167.5,82.3125,0.8333333333333334,0.75,0.4166666666666667
31,2,the,0.5,41.333333333333336,41.333333333333336,49.58333333333334,40.125,0.4166666666666667,0.08333333333333333,0.08333333333333333
32,2,title...,0.9166666666666666,77.33333333333333,84.0,109.33333333333331,68.02083333333333,0.5833333333333334,0.3333333333333333,0.16666666666666666
33,3,Just,0.5,69.33333333333333,69.33333333333333,69.33333333333333,69.33333333333333,0.5,0.0,0.0
34,3,about,1.6666666666666667,86.58333333333331,92.33333333333331,185.58333333333331,94.5625,0.8333333333333334,0.8333333333333334,0.5
35,3,the,0.75,53.41666666666666,53.41666666666666,88.83333333333331,56.45833333333334,0.5,0.25,0.25
36,3,best,1.0833333333333333,94.08333333333331,94.08333333333331,123.08333333333331,100.29166666666669,0.9166666666666666,0.16666666666666666,0.16666666666666666
37,3,"straight-up,",2.6666666666666665,108.33333333333331,153.66666666666666,343.75,124.04861111111113,1.0,1.6666666666666667,1.0
38,3,old-school,2.083333333333333,124.5,173.83333333333337,242.25,118.92361111111113,1.0,1.0833333333333333,0.75
39,3,horror,0.9166666666666666,89.66666666666669,94.5,105.41666666666669,89.25,0.75,0.16666666666666666,0.16666666666666666
40,3,film,0.6666666666666666,69.0,69.0,69.0,69.0,0.6666666666666666,0.0,0.0
